Product.new_cell,Product.dualband,Product.refurb_new,Product.hnd_price,Product.hnd_webcap,Product.eqpdays
U,Y,0,199.9899902,WCMB,260
U,T,0,99.98999023,WCMB,4
N,Y,0,149.9899902,WCMB,21
N,N,0,99.98999023,WC,17
U,Y,0,29.98999023,UNKW,699
N,Y,0,79.98999023,WCMB,13
U,N,0,79.98999023,WC,760
U,Y,1,99.98999023,WCMB,154
U,Y,0,59.98999023,WCMB,591
U,Y,0,59.98999023,WCMB,760
U,Y,0,149.9899902,WCMB,653
U,Y,0,29.98999023,WC,591
U,Y,0,29.98999023,UNKW,591
Y,Y,0,149.9899902,WCMB,171
U,Y,1,99.98999023,WCMB,118
U,N,0,29.98999023,WC,699
U,N,0,29.98999023,UNKW,760
U,Y,0,29.98999023,UNKW,699
U,Y,0,29.98999023,UNKW,699
U,Y,0,79.98999023,WCMB,699
U,Y,0,79.98999023,WCMB,651
U,Y,0,149.9899902,WCMB,699
U,Y,1,79.98999023,WCMB,57
U,Y,0,149.9899902,WCMB,474
U,Y,0,199.9899902,WCMB,279
Y,Y,0,59.98999023,WCMB,590
U,Y,0,199.9899902,WCMB,353
U,Y,0,129.9899902,WCMB,576
U,N,0,29.98999023,UNKW,652
U,Y,0,129.9899902,WCMB,96
U,Y,0,59.98999023,WCMB,590
Y,Y,0,129.9899902,WCMB,249
N,Y,0,199.9899902,WCMB,320
N,N,1,9.989997864,WC,590
N,Y,0,29.98999023,UNKW,590
Y,Y,0,59.98999023,WCMB,652
Y,Y,0,79.98999023,WCMB,698
N,Y,0,149.9899902,WCMB,312
U,Y,0,199.9899902,WCMB,552
U,Y,0,79.98999023,WCMB,605
Y,N,0,29.98999023,WCMB,632
N,Y,1,129.9899902,WCMB,170
Y,N,0,29.98999023,WCMB,698
U,N,0,29.98999023,UNKW,652
U,N,0,29.98999023,UNKW,652
U,Y,0,59.98999023,WCMB,759
U,Y,0,29.98999023,UNKW,590
U,N,0,129.9899902,WCMB,258
N,Y,1,9.989997864,WC,590
U,Y,1,39.98999023,WCMB,643
Y,N,0,29.98999023,WC,698
N,Y,0,59.98999023,WCMB,698
N,Y,0,29.98999023,UNKW,698
N,Y,1,9.989997864,WC,652
Y,Y,1,29.98999023,WCMB,397
N,Y,0,29.98999023,WC,698
U,N,0,29.98999023,WC,652
N,Y,0,79.98999023,WCMB,590
U,N,0,129.9899902,WCMB,28
U,N,0,129.9899902,WCMB,169
Y,Y,1,99.98999023,WCMB,112
U,Y,0,149.9899902,WCMB,350
Y,Y,0,79.98999023,WCMB,590
U,Y,0,149.9899902,WCMB,759
U,N,0,29.98999023,UNKW,698
U,Y,0,129.9899902,WCMB,351
U,Y,1,29.98999023,WCMB,159
U,Y,0,129.9899902,WCMB,590
U,Y,0,149.9899902,WCMB,279
U,N,0,129.9899902,WCMB,47
U,Y,0,29.98999023,UNKW,590
U,Y,0,149.9899902,WCMB,96
U,T,0,99.98999023,WCMB,130
N,Y,0,59.98999023,WCMB,590
Y,Y,0,149.9899902,WCMB,407
U,Y,0,59.98999023,WCMB,698
U,Y,0,59.98999023,WCMB,759
Y,N,1,39.98999023,WC,698
Y,Y,1,99.98999023,WCMB,335
U,Y,0,79.98999023,WCMB,759
Y,N,0,29.98999023,UNKW,154
U,Y,1,79.98999023,WCMB,125
U,Y,0,149.9899902,WCMB,590
U,N,0,29.98999023,WC,759
U,N,0,129.9899902,WCMB,208
U,Y,0,129.9899902,WCMB,27
Y,Y,0,59.98999023,WCMB,590
Y,N,0,129.9899902,WCMB,227
U,N,0,29.98999023,WC,698
U,N,1,79.98999023,WCMB,69
U,N,0,29.98999023,WC,652
U,Y,0,59.98999023,WCMB,590
U,Y,0,129.9899902,WCMB,341
U,Y,0,79.98999023,WCMB,652
U,Y,0,29.98999023,WC,652
U,N,0,29.98999023,WCMB,759
U,N,0,29.98999023,UNKW,614
U,Y,1,29.98999023,WCMB,355
U,Y,0,59.98999023,WCMB,164
U,Y,1,9.989997864,UNKW,426
U,Y,0,59.98999023,WCMB,698
Y,N,0,29.98999023,UNKW,590
Y,N,0,29.98999023,UNKW,590
N,Y,1,9.989997864,WC,38
N,Y,0,149.9899902,WCMB,236
Y,Y,0,59.98999023,WCMB,184
Y,N,0,29.98999023,WC,590
U,Y,0,149.9899902,WCMB,15
U,N,0,29.98999023,UNKW,85
Y,Y,0,149.9899902,WCMB,277
U,Y,0,59.98999023,WCMB,698
Y,Y,1,99.98999023,WCMB,48
Y,Y,0,149.9899902,WCMB,532
U,Y,0,149.9899902,WCMB,652
Y,Y,0,199.9899902,WCMB,526
U,Y,0,59.98999023,WCMB,652
Y,Y,0,149.9899902,WCMB,590
U,N,0,29.98999023,WCMB,590
Y,Y,0,199.9899902,WCMB,217
Y,Y,0,79.98999023,WCMB,759
U,N,0,29.98999023,WCMB,590
Y,Y,1,79.98999023,WCMB,351
U,Y,0,29.98999023,UNKW,590
U,Y,0,29.98999023,UNKW,229
Y,N,0,29.98999023,WCMB,590
U,Y,0,59.98999023,WCMB,590
U,Y,0,59.98999023,WCMB,590
U,N,1,79.98999023,WCMB,198
U,Y,0,129.9899902,WCMB,698
U,Y,0,29.98999023,UNKW,590
U,Y,0,79.98999023,WCMB,652
U,N,0,29.98999023,WC,759
Y,Y,0,199.9899902,WCMB,106
U,N,0,29.98999023,UNKW,590
U,Y,0,199.9899902,WCMB,380
N,Y,0,29.98999023,UNKW,590
Y,Y,0,59.98999023,WCMB,759
U,N,0,29.98999023,WCMB,652
Y,N,0,129.9899902,WCMB,182
U,Y,0,149.9899902,WCMB,63
U,N,0,129.9899902,WCMB,184
U,Y,0,149.9899902,WCMB,408
U,N,0,29.98999023,WC,590
U,N,0,29.98999023,UNKW,590
U,Y,0,29.98999023,UNKW,590
U,Y,0,79.98999023,WCMB,590
U,Y,0,59.98999023,WCMB,759
Y,N,0,129.9899902,WCMB,388
U,Y,0,149.9899902,WCMB,15
Y,Y,1,99.98999023,WCMB,209
U,Y,0,79.98999023,WCMB,589
U,Y,0,29.98999023,WC,469
U,Y,0,149.9899902,WCMB,330
U,N,0,29.98999023,UNKW,697
U,Y,0,59.98999023,WCMB,758
N,N,0,29.98999023,WC,651
U,Y,0,199.9899902,WCMB,328
U,Y,0,29.98999023,UNKW,589
Y,Y,0,149.9899902,WCMB,293
U,N,0,29.98999023,UNKW,25
U,N,0,29.98999023,UNKW,758
U,Y,1,99.98999023,WCMB,13
U,N,0,29.98999023,WCMB,589
N,N,1,29.98999023,WC,559
U,Y,1,9.989997864,WC,697
U,Y,0,149.9899902,WCMB,697
Y,Y,1,99.98999023,WCMB,479
N,Y,1,29.98999023,WCMB,82
U,Y,0,199.9899902,WCMB,10
U,Y,0,59.98999023,WCMB,589
U,Y,0,79.98999023,WCMB,758
N,Y,0,29.98999023,UNKW,758
U,Y,1,99.98999023,WCMB,421
U,N,0,79.98999023,WC,697
U,Y,1,99.98999023,WCMB,96
Y,N,0,129.9899902,WCMB,145
Y,N,0,29.98999023,WC,697
U,N,0,29.98999023,UNKW,651
Y,Y,0,29.98999023,UNKW,651
Y,Y,0,29.98999023,UNKW,589
U,Y,1,129.9899902,WCMB,3
U,N,0,129.9899902,WCMB,169
N,N,0,79.98999023,WC,696
U,Y,0,199.9899902,WCMB,311
Y,Y,0,129.9899902,WCMB,697
Y,N,0,129.9899902,WCMB,94
U,Y,0,129.9899902,WCMB,36
U,Y,1,99.98999023,WCMB,417
U,Y,0,59.98999023,WCMB,251
U,Y,0,59.98999023,WCMB,387
N,Y,0,149.9899902,WCMB,316
U,N,0,29.98999023,WC,697
U,T,0,179.9899902,WCMB,6
N,Y,0,79.98999023,WCMB,248
U,Y,1,79.98999023,WCMB,245
U,N,0,29.98999023,WC,697
U,Y,0,149.9899902,WCMB,651
U,Y,0,149.9899902,WCMB,196
Y,Y,1,29.98999023,WCMB,297
U,Y,0,59.98999023,WCMB,758
U,N,0,29.98999023,UNKW,758
Y,Y,0,149.9899902,WCMB,207
U,Y,0,79.98999023,WCMB,651
N,Y,0,129.9899902,WCMB,697
Y,Y,0,29.98999023,WC,198
U,Y,0,199.9899902,WCMB,29
U,N,0,79.98999023,WC,589
U,Y,0,79.98999023,WCMB,274
U,N,0,129.9899902,WCMB,44
U,Y,0,99.98999023,WCMB,277
U,Y,0,79.98999023,WCMB,407
N,Y,0,79.98999023,WCMB,533
Y,Y,0,59.98999023,WCMB,651
N,Y,0,29.98999023,UNKW,589
U,N,0,29.98999023,UNKW,758
Y,N,0,99.98999023,WC,39
Y,Y,0,79.98999023,WCMB,589
U,Y,0,129.9899902,WCMB,758
U,Y,0,59.98999023,WCMB,411
U,N,1,79.98999023,WCMB,312
U,Y,0,149.9899902,WCMB,42
Y,Y,1,79.98999023,WCMB,112
N,Y,0,29.98999023,UNKW,697
Y,Y,0,149.9899902,WCMB,311
U,Y,0,29.98999023,UNKW,651
U,Y,0,199.9899902,WCMB,597
U,Y,0,199.9899902,WCMB,191
U,N,0,29.98999023,WC,651
U,Y,0,79.98999023,WCMB,697
Y,Y,0,29.98999023,WC,651
U,Y,0,29.98999023,UNKW,651
U,Y,1,9.989997864,WC,370
U,N,0,29.98999023,WCMB,651
U,N,0,29.98999023,WCMB,697
U,N,0,79.98999023,WC,697
U,Y,0,29.98999023,UNKW,589
U,Y,0,59.98999023,WCMB,291
U,N,0,129.9899902,WCMB,13
N,U,1,99.98999023,UNKW,15
U,Y,0,59.98999023,WCMB,697
U,Y,0,59.98999023,WCMB,270
U,Y,0,29.98999023,UNKW,758
U,Y,0,29.98999023,UNKW,651
U,N,0,29.98999023,UNKW,581
U,Y,0,79.98999023,WCMB,758
Y,Y,1,39.98999023,WCMB,189
U,N,0,129.9899902,WCMB,114
U,Y,0,79.98999023,WCMB,651
U,N,0,129.9899902,WCMB,339
U,Y,0,59.98999023,WCMB,651
N,Y,0,199.9899902,WCMB,445
U,Y,0,129.9899902,WCMB,589
U,Y,0,79.98999023,WCMB,589
U,Y,0,29.98999023,UNKW,697
Y,N,0,79.98999023,WC,651
U,N,0,129.9899902,WCMB,119
U,Y,0,29.98999023,UNKW,651
U,N,1,29.98999023,WC,525
U,Y,0,59.98999023,WCMB,651
U,Y,0,79.98999023,WCMB,758
U,Y,1,29.98999023,WCMB,211
U,Y,0,149.9899902,WCMB,583
U,N,0,29.98999023,UNKW,696
U,Y,0,29.98999023,UNKW,757
U,N,0,29.98999023,UNKW,650
U,Y,1,99.98999023,WCMB,313
N,Y,0,59.98999023,WCMB,369
U,Y,0,29.98999023,UNKW,672
U,Y,0,59.98999023,WCMB,757
U,Y,1,99.98999023,WCMB,438
U,Y,0,79.98999023,WCMB,757
N,Y,0,149.9899902,WCMB,650
U,Y,0,59.98999023,WCMB,650
U,N,0,79.98999023,WC,757
U,Y,0,149.9899902,WCMB,696
Y,Y,1,29.98999023,WCMB,30
Y,Y,1,99.98999023,WCMB,210
U,Y,0,149.9899902,WCMB,696
U,Y,0,59.98999023,WCMB,268
U,N,0,29.98999023,WC,696
U,Y,0,149.9899902,WCMB,588
Y,N,0,29.98999023,WCMB,588
N,Y,0,59.98999023,WCMB,757
N,N,0,29.98999023,WCMB,757
Y,Y,0,149.9899902,WCMB,161
N,N,0,129.9899902,WCMB,340
Y,Y,0,149.9899902,WCMB,668
N,Y,0,59.98999023,WCMB,408
Y,N,0,29.98999023,UNKW,588
Y,Y,0,59.98999023,WCMB,696
U,Y,0,199.9899902,WCMB,289
Y,Y,0,59.98999023,WCMB,757
U,N,1,9.989997864,WCMB,39
U,Y,0,79.98999023,WCMB,588
U,Y,0,29.98999023,UNKW,650
U,N,0,129.9899902,WCMB,404
U,N,0,29.98999023,WCMB,696
U,Y,0,199.9899902,WCMB,4
U,U,0,99.98999023,UNKW,12
U,N,0,29.98999023,UNKW,696
Y,Y,1,99.98999023,WCMB,58
Y,Y,0,129.9899902,WCMB,650
U,Y,0,29.98999023,UNKW,588
Y,Y,1,9.989997864,WC,650
Y,N,0,29.98999023,UNKW,696
N,Y,0,29.98999023,WC,588
U,N,0,399.9899902,WCMB,168
Y,Y,1,29.98999023,WCMB,623
N,T,0,99.98999023,WCMB,129
U,Y,0,59.98999023,WCMB,696
Y,Y,0,79.98999023,WCMB,352
Y,Y,1,99.98999023,WCMB,75
Y,Y,0,199.9899902,WCMB,292
U,Y,0,29.98999023,WC,650
Y,Y,0,129.9899902,WCMB,650
N,Y,1,29.98999023,WCMB,106
Y,Y,0,99.98999023,WCMB,147
U,Y,1,79.98999023,WCMB,157
U,Y,0,59.98999023,WCMB,277
Y,N,0,29.98999023,WCMB,588
U,T,0,99.98999023,WCMB,24
U,N,1,9.989997864,UNKW,588
U,Y,1,99.98999023,WCMB,237
N,Y,0,59.98999023,WCMB,757
Y,Y,0,79.98999023,WCMB,588
U,Y,1,79.98999023,WCMB,207
U,N,0,399.9899902,WCMB,206
U,Y,1,9.989997864,WC,103
U,N,0,29.98999023,UNKW,696
N,Y,0,59.98999023,WCMB,588
U,N,0,29.98999023,WC,696
U,N,0,29.98999023,WC,696
U,Y,0,29.98999023,WC,695
Y,N,0,29.98999023,WC,696
U,Y,0,199.9899902,WCMB,25
Y,Y,0,59.98999023,WCMB,727
U,Y,0,199.9899902,WCMB,308
U,N,0,29.98999023,WC,650
N,N,0,29.98999023,WCMB,650
Y,Y,1,29.98999023,WCMB,482
U,Y,0,79.98999023,WCMB,588
Y,Y,0,79.98999023,WCMB,757
N,N,0,29.98999023,WC,696
U,Y,0,59.98999023,WCMB,588
U,N,0,29.98999023,UNKW,650
U,Y,0,199.9899902,WCMB,62
U,Y,0,29.98999023,UNKW,641
U,Y,0,59.98999023,WCMB,116
U,Y,0,79.98999023,WCMB,696
U,N,0,129.9899902,WCMB,226
U,N,0,29.98999023,UNKW,757
U,Y,0,149.9899902,WCMB,199
U,Y,0,59.98999023,WCMB,588
U,Y,0,149.9899902,WCMB,757
N,Y,1,79.98999023,WCMB,239
U,Y,0,59.98999023,WCMB,189
U,N,0,29.98999023,WC,650
U,N,0,29.98999023,UNKW,593
U,Y,0,199.9899902,WCMB,4
U,N,0,79.98999023,WC,696
U,N,0,29.98999023,WCMB,588
U,Y,0,59.98999023,WCMB,588
U,Y,0,79.98999023,WCMB,696
U,Y,0,199.9899902,WCMB,388
U,Y,0,29.98999023,UNKW,757
U,Y,0,29.98999023,UNKW,696
Y,Y,0,149.9899902,WCMB,144
N,N,0,29.98999023,WCMB,588
N,Y,0,149.9899902,WCMB,588
U,N,0,29.98999023,UNKW,696
Y,Y,0,79.98999023,WCMB,650
U,Y,0,149.9899902,WCMB,650
N,Y,0,199.9899902,WCMB,52
U,Y,0,149.9899902,WCMB,39
U,Y,0,79.98999023,WCMB,588
U,N,0,29.98999023,WC,108
U,Y,0,149.9899902,WCMB,272
U,Y,0,29.98999023,UNKW,650
U,N,1,9.989997864,UNKW,472
U,Y,0,199.9899902,WCMB,314
U,N,1,9.989997864,WCMB,325
U,Y,0,59.98999023,WCMB,587
N,N,0,29.98999023,UNKW,695
U,Y,0,129.9899902,WCMB,587
Y,Y,0,149.9899902,WCMB,216
U,Y,0,29.98999023,WC,587
U,Y,0,29.98999023,WC,587
Y,Y,0,29.98999023,UNKW,587
U,Y,1,99.98999023,WCMB,184
U,Y,0,149.9899902,WCMB,463
N,N,0,29.98999023,UNKW,695
N,Y,0,79.98999023,WCMB,649
U,N,0,29.98999023,WC,649
U,Y,1,9.989997864,UNKW,468
N,N,0,79.98999023,WC,756
U,N,0,29.98999023,UNKW,695
U,T,0,99.98999023,WCMB,222
Y,Y,0,59.98999023,WCMB,413
U,Y,0,59.98999023,WCMB,532
U,Y,1,99.98999023,WCMB,273
U,N,0,29.98999023,WC,587
Y,N,0,29.98999023,UNKW,587
U,Y,1,29.98999023,WCMB,474
U,Y,0,149.9899902,WCMB,424
U,T,0,99.98999023,WCMB,92
N,N,0,29.98999023,WC,649
N,N,0,59.98999023,WC,108
U,Y,0,149.9899902,WCMB,310
N,Y,0,129.9899902,WCMB,567
U,Y,0,59.98999023,WCMB,756
U,Y,0,149.9899902,WCMB,385
N,Y,1,29.98999023,WCMB,136
N,Y,1,99.98999023,WCMB,292
Y,Y,0,29.98999023,UNKW,587
Y,Y,0,149.9899902,WCMB,336
U,T,0,99.98999023,WCMB,169
U,Y,1,129.9899902,WCMB,232
Y,Y,0,129.9899902,WCMB,587
U,Y,0,59.98999023,WCMB,138
U,N,0,29.98999023,WC,587
N,N,0,29.98999023,WC,587
U,Y,1,9.989997864,UNKW,587
Y,Y,1,29.98999023,WCMB,360
U,N,0,129.9899902,WCMB,314
Y,Y,1,29.98999023,WCMB,144
N,Y,1,9.989997864,WC,649
U,N,0,29.98999023,WCMB,587
Y,N,0,29.98999023,WC,587
N,Y,0,79.98999023,WCMB,587
U,Y,0,79.98999023,WCMB,649
U,N,0,29.98999023,WCMB,756
U,Y,0,29.98999023,WC,695
N,Y,0,149.9899902,WCMB,183
N,Y,0,79.98999023,WCMB,756
N,Y,0,59.98999023,WCMB,695
U,Y,0,149.9899902,WCMB,253
U,N,0,29.98999023,WCMB,587
Y,Y,0,59.98999023,WCMB,584
N,Y,0,59.98999023,WCMB,756
U,N,0,29.98999023,WC,649
U,Y,0,29.98999023,UNKW,756
N,Y,0,59.98999023,WCMB,649
U,Y,0,149.9899902,WCMB,256
U,N,1,9.989997864,WCMB,390
N,N,0,29.98999023,WC,192
Y,Y,0,199.9899902,WCMB,131
U,Y,0,59.98999023,WCMB,695
U,N,0,129.9899902,WCMB,17
U,Y,0,149.9899902,WCMB,83
U,N,1,9.989997864,WCMB,184
Y,Y,0,149.9899902,WCMB,756
U,N,1,79.98999023,WCMB,48
N,Y,0,59.98999023,WCMB,649
U,Y,0,129.9899902,WCMB,308
U,Y,0,199.9899902,WCMB,173
Y,N,0,29.98999023,WC,677
U,N,0,29.98999023,UNKW,587
U,Y,0,149.9899902,WCMB,176
U,Y,0,79.98999023,WCMB,695
Y,Y,0,149.9899902,WCMB,180
U,N,0,29.98999023,UNKW,756
U,Y,0,149.9899902,WCMB,587
Y,Y,0,149.9899902,WCMB,380
U,Y,0,79.98999023,WCMB,587
N,Y,0,79.98999023,WCMB,649
U,N,0,129.9899902,WCMB,30
N,Y,1,99.98999023,WCMB,341
U,Y,0,149.9899902,WCMB,643
U,N,0,29.98999023,WC,611
U,N,0,29.98999023,WC,756
U,N,0,29.98999023,UNKW,587
U,Y,0,59.98999023,WCMB,587
Y,N,0,129.9899902,WCMB,334
Y,N,0,129.9899902,WCMB,403
Y,Y,0,199.9899902,WCMB,288
U,N,0,29.98999023,UNKW,694
U,Y,1,29.98999023,WCMB,9
N,N,0,79.98999023,WC,499
U,Y,0,149.9899902,WCMB,188
U,N,0,129.9899902,WCMB,325
N,Y,1,129.9899902,WCMB,185
Y,Y,0,149.9899902,WCMB,586
U,Y,0,29.98999023,WC,680
U,Y,0,79.98999023,WCMB,586
U,T,0,99.98999023,WCMB,45
U,Y,0,29.98999023,UNKW,375
U,Y,0,29.98999023,UNKW,694
N,N,0,29.98999023,WCMB,139
N,N,0,29.98999023,WCMB,694
U,Y,0,149.9899902,WCMB,80
N,Y,0,149.9899902,WCMB,143
U,Y,0,149.9899902,WCMB,100
Y,Y,0,199.9899902,WCMB,123
U,Y,0,149.9899902,WCMB,586
U,N,0,29.98999023,WC,755
N,N,1,9.989997864,WC,648
U,Y,0,59.98999023,WCMB,586
U,N,1,9.989997864,UNKW,694
U,Y,0,149.9899902,WCMB,586
N,Y,1,29.98999023,WCMB,205
Y,Y,0,59.98999023,WCMB,435
Y,Y,1,129.9899902,WCMB,122
N,Y,0,149.9899902,WCMB,101
U,N,0,29.98999023,WCMB,694
U,Y,0,59.98999023,WCMB,755
U,Y,0,129.9899902,WCMB,609
N,Y,0,59.98999023,WCMB,648
N,Y,0,59.98999023,WCMB,755
Y,N,0,29.98999023,WCMB,755
U,Y,1,39.98999023,WCMB,380
U,N,0,29.98999023,WCMB,130
U,Y,0,59.98999023,WCMB,573
U,N,0,29.98999023,UNKW,586
U,Y,0,149.9899902,WCMB,34
Y,Y,1,9.989997864,UNKW,586
Y,Y,0,59.98999023,WCMB,755
U,Y,0,149.9899902,WCMB,648
N,N,1,9.989997864,WC,648
U,Y,0,199.9899902,WCMB,385
U,N,1,9.989997864,UNKW,755
N,N,0,129.9899902,WCMB,131
U,Y,0,29.98999023,WC,586
U,T,0,199.9899902,WCMB,101
Y,Y,0,149.9899902,WCMB,122
Y,Y,0,79.98999023,WCMB,14
Y,Y,0,149.9899902,WCMB,586
N,T,0,199.9899902,WCMB,153
Y,Y,0,149.9899902,WCMB,694
U,Y,0,149.9899902,WCMB,454
U,Y,0,59.98999023,WCMB,745
U,Y,0,29.98999023,UNKW,648
Y,Y,0,129.9899902,WCMB,405
U,Y,0,59.98999023,WCMB,755
Y,N,1,9.989997864,UNKW,694
U,N,0,29.98999023,UNKW,586
N,Y,0,129.9899902,WCMB,586
U,Y,0,149.9899902,WCMB,694
N,Y,0,29.98999023,UNKW,586
U,N,0,29.98999023,UNKW,648
U,N,0,29.98999023,WC,694
U,Y,0,59.98999023,WCMB,694
U,N,0,29.98999023,UNKW,694
U,Y,0,29.98999023,UNKW,694
U,Y,0,129.9899902,WCMB,584
U,Y,0,149.9899902,WCMB,479
U,N,0,29.98999023,UNKW,648
U,Y,0,79.98999023,WCMB,586
U,Y,0,129.9899902,WCMB,586
U,Y,0,79.98999023,WCMB,586
U,N,0,29.98999023,UNKW,648
U,Y,0,149.9899902,WCMB,55
Y,Y,0,149.9899902,WCMB,66
U,N,0,29.98999023,WC,648
U,N,0,29.98999023,WC,694
U,N,0,129.9899902,WCMB,184
U,Y,0,29.98999023,UNKW,586
U,Y,1,99.98999023,WCMB,357
U,Y,1,29.98999023,WCMB,15
U,Y,0,59.98999023,WCMB,755
U,Y,0,29.98999023,UNKW,648
N,Y,0,59.98999023,WCMB,633
U,N,0,79.98999023,WCMB,581
N,Y,1,39.98999023,WCMB,336
U,Y,0,149.9899902,WCMB,32
U,Y,1,99.98999023,WCMB,391
U,N,1,9.989997864,WC,608
Y,Y,1,99.98999023,WCMB,148
U,Y,0,59.98999023,WCMB,585
U,Y,0,59.98999023,WCMB,585
U,N,0,29.98999023,UNKW,647
U,Y,0,79.98999023,WCMB,754
N,Y,0,59.98999023,WCMB,585
Y,Y,1,9.989997864,WC,472
U,Y,0,79.98999023,WCMB,647
Y,N,0,29.98999023,UNKW,754
N,Y,0,79.98999023,WCMB,532
N,Y,0,199.9899902,WCMB,-2
U,Y,0,79.98999023,WCMB,585
U,Y,0,149.9899902,WCMB,54
U,N,0,29.98999023,UNKW,585
Y,Y,0,199.9899902,WCMB,199
U,N,0,29.98999023,UNKW,754
N,Y,0,79.98999023,WCMB,632
N,Y,0,199.9899902,WCMB,592
U,Y,0,79.98999023,WCMB,585
U,Y,0,79.98999023,WCMB,361
U,Y,0,59.98999023,WCMB,647
U,N,0,129.9899902,WCMB,352
U,Y,0,149.9899902,WCMB,390
N,Y,0,29.98999023,UNKW,754
U,Y,1,79.98999023,WCMB,305
N,N,1,9.989997864,WC,601
Y,N,0,129.9899902,WCMB,404
U,N,0,29.98999023,UNKW,585
U,N,0,129.9899902,WCMB,326
U,N,1,9.989997864,UNKW,647
U,Y,0,149.9899902,WCMB,585
N,Y,0,79.98999023,WCMB,585
N,N,0,29.98999023,UNKW,585
U,Y,0,59.98999023,WCMB,25
U,N,1,9.989997864,WC,647
N,N,0,129.9899902,WCMB,270
U,Y,0,59.98999023,WCMB,480
U,N,0,29.98999023,UNKW,295
U,Y,0,59.98999023,WCMB,585
N,Y,0,59.98999023,WCMB,754
U,Y,1,29.98999023,WCMB,236
U,N,0,29.98999023,WC,585
N,Y,0,129.9899902,WCMB,647
N,Y,0,199.9899902,WCMB,373
U,Y,0,59.98999023,WCMB,585
U,Y,1,9.989997864,WC,754
U,N,0,29.98999023,UNKW,746
U,Y,0,59.98999023,WCMB,754
N,Y,1,129.9899902,WCMB,219
U,Y,0,129.9899902,WCMB,151
Y,Y,0,79.98999023,WCMB,647
U,N,0,29.98999023,UNKW,638
U,Y,0,59.98999023,WCMB,693
N,Y,0,129.9899902,WCMB,754
U,N,0,129.9899902,WCMB,422
U,Y,0,149.9899902,WCMB,157
U,Y,0,199.9899902,WCMB,92
U,Y,0,59.98999023,WCMB,754
U,Y,0,149.9899902,WCMB,357
Y,Y,1,99.98999023,WCMB,341
U,N,0,79.98999023,WC,754
U,Y,0,149.9899902,WCMB,647
Y,N,0,29.98999023,WCMB,633
Y,Y,0,59.98999023,WCMB,585
U,Y,0,29.98999023,WC,31
Y,Y,0,79.98999023,WCMB,647
U,Y,0,199.9899902,WCMB,469
N,N,0,29.98999023,WCMB,508
U,Y,0,29.98999023,WC,754
U,N,0,29.98999023,UNKW,647
U,Y,0,149.9899902,WCMB,647
Y,Y,0,199.9899902,WCMB,30
U,Y,0,149.9899902,WCMB,400
U,N,0,9.989997864,UNKW,585
N,N,0,29.98999023,WC,647
U,N,0,129.9899902,WCMB,194
U,N,0,29.98999023,WC,647
N,Y,0,149.9899902,WCMB,585
Y,Y,0,149.9899902,WCMB,14
N,Y,0,79.98999023,WCMB,647
N,Y,1,99.98999023,WCMB,121
N,N,0,29.98999023,WCMB,647
N,Y,0,129.9899902,WCMB,63
U,Y,0,199.9899902,WCMB,320
U,Y,0,79.98999023,WCMB,585
Y,N,0,29.98999023,UNKW,585
U,Y,0,59.98999023,WCMB,591
U,Y,0,149.9899902,WCMB,640
U,Y,0,79.98999023,WCMB,754
Y,Y,0,59.98999023,WCMB,754
U,N,0,29.98999023,UNKW,580
U,Y,0,59.98999023,WCMB,693
U,N,0,29.98999023,UNKW,582
U,N,0,29.98999023,UNKW,585
U,N,0,29.98999023,UNKW,529
U,Y,0,129.9899902,WCMB,647
U,N,0,129.9899902,WCMB,89
U,Y,0,59.98999023,WCMB,585
Y,Y,0,79.98999023,WCMB,647
Y,N,0,29.98999023,WC,693
U,Y,0,79.98999023,WCMB,647
U,Y,0,199.9899902,WCMB,93
N,Y,1,29.98999023,WCMB,390
U,Y,1,79.98999023,WCMB,265
U,Y,0,149.9899902,WCMB,585
U,N,0,29.98999023,UNKW,754
U,Y,0,129.9899902,WCMB,585
U,Y,0,29.98999023,UNKW,585
U,Y,1,99.98999023,WCMB,369
U,N,0,29.98999023,UNKW,754
U,Y,1,29.98999023,WCMB,502
U,N,0,29.98999023,WC,754
U,N,0,29.98999023,WC,754
U,N,0,29.98999023,WC,754
U,N,0,129.9899902,WCMB,3
U,Y,0,149.9899902,WCMB,618
U,Y,0,149.9899902,WCMB,585
U,T,0,399.9899902,WCMB,97
U,Y,0,129.9899902,WCMB,449
N,Y,0,149.9899902,WCMB,692
Y,N,1,9.989997864,UNKW,578
Y,N,0,29.98999023,WCMB,584
U,Y,0,149.9899902,WCMB,692
Y,Y,0,59.98999023,WCMB,646
U,Y,0,29.98999023,UNKW,753
U,Y,1,99.98999023,WCMB,355
U,Y,0,149.9899902,WCMB,646
U,N,0,29.98999023,UNKW,692
Y,Y,0,199.9899902,WCMB,137
U,Y,1,99.98999023,WCMB,438
N,Y,0,129.9899902,WCMB,753
U,Y,0,79.98999023,WCMB,584
Y,Y,0,29.98999023,UNKW,584
U,Y,0,149.9899902,WCMB,753
Y,Y,0,149.9899902,WCMB,584
U,T,1,59.98999023,WCMB,31
N,N,0,29.98999023,WC,584
U,Y,0,79.98999023,WCMB,584
U,Y,0,59.98999023,WCMB,318
U,Y,0,149.9899902,WCMB,368
U,Y,0,149.9899902,WCMB,75
U,Y,0,79.98999023,WCMB,681
Y,Y,0,59.98999023,WCMB,646
N,Y,0,59.98999023,WCMB,753
N,N,0,79.98999023,WC,646
