CustServ.custcare_Mean,CustServ.ccrndmou_Mean,CustServ.cc_mou_Mean
0.333333333,5.333333333,5.016666667
7.666666667,9,5.55
0,0,0
0,0,0
0.666666667,5,4.75
0,0,0
6.666666667,60.33333333,56.05333333
4.333333333,25.66666667,23.31666667
0,0,0
0,0,0
0,0,0
0,0,0
0.333333333,0.333333333,0.016666667
1.333333333,8,7.346666667
0.333333333,3.333333333,3.116666667
3,7.666666667,5.786666667
1,1.666666667,1.1
0,0,0
4.333333333,15,13.41666667
0,0,0
8.666666667,12,8.55
6.666666667,14.66666667,9.91
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
6.333333333,15,11.61666667
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
18,53,41.99
0,0,0
0,0,0
5,7.333333333,4.883333333
0,0,0
0,0,0
0.666666667,1,0.586666667
3.333333333,5,3.48
0,0,0
0.333333333,1,0.84
2,5,3.93
29.33333333,325,309.1133333
0,0,0
0,0,0
0.333333333,0.333333333,0.29
2.333333333,5.333333333,4.053333333
0,0,0
0,0,0
1.333333333,31.33333333,30.68666667
0,0,0
0,0,0
0,0,0
1.333333333,2.333333333,1.64
1.333333333,3.333333333,2.466666667
0,0,0
12.33333333,16.66666667,10.85333333
0,0,0
7.333333333,8.333333333,3.753333333
0,0,0
2,8.333333333,7.4
0,0,0
0,0,0
0,0,0
0,0,0
2,9.333333333,8.34
0,0,0
0,0,0
0,0,0
0,0,0
2.666666667,3.333333333,2.186666667
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.666666667,2.333333333,1.963333333
0,0,0
0,0,0
2.666666667,23,21.47666667
0.333333333,0.666666667,0.556666667
0.333333333,2.333333333,2.2
0,0,0
2.666666667,10.33333333,8.786666667
0,0,0
1.666666667,3.666666667,2.71
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.333333333,1,0.84
0,0,0
0.333333333,0.666666667,0.373333333
0,0,0
0.333333333,1,0.673333333
0,0,0
0,0,0
0,0,0
0.333333333,0.666666667,0.516666667
0.666666667,0.666666667,0.566666667
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1.666666667,24.66666667,23.55666667
0,0,0
0,0,0
0,0,0
4,33.66666667,31.69666667
0.333333333,0.666666667,0.343333333
5.666666667,7,4.333333333
0.666666667,1.666666667,1.41
0.333333333,0.333333333,0.26
0.333333333,0.666666667,0.35
3,3.666666667,1.646666667
0.666666667,1.333333333,0.986666667
0,0,0
0,0,0
1,2,1.286666667
0,0,0
1,1.333333333,0.84
0,0,0
0,0,0
0,0,0
0,0,0
3.333333333,3.333333333,2.23
1,3.333333333,2.706666667
0.333333333,1,0.826666667
0,0,0
1,7.333333333,6.606666667
2.333333333,15,13.38
1,1.333333333,0.69
5.666666667,20,16.48333333
0,0,0
0.333333333,2.666666667,2.466666667
0,0,0
0.666666667,1,0.583333333
0,0,0
0,0,0
0,0,0
6.666666667,9.333333333,5.866666667
0,0,0
0,0,0
0.333333333,2.333333333,2.176666667
0,0,0
0,0,0
0.666666667,4.666666667,4.133333333
0,0,0
0.333333333,0.333333333,0.106666667
0.333333333,0.333333333,0.306666667
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
9.333333333,22.33333333,16.4
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.666666667,4.333333333,3.963333333
0,0,0
0,0,0
1,5.333333333,4.646666667
0,0,0
5.333333333,5.333333333,2.88
0,0,0
4,4.666666667,2.846666667
0,0,0
4,4.333333333,2.746666667
0,0,0
0.333333333,0.333333333,0.206666667
0,0,0
0,0,0
1.333333333,4.333333333,3.3
0,0,0
0,0,0
1,1,0.373333333
0,0,0
0,0,0
0,0,0
0,0,0
1.333333333,4.666666667,4.093333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1.666666667,4,2.953333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1.666666667,6.333333333,5.533333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1.333333333,2,1.196666667
0,0,0
0,0,0
0,0,0
0,0,0
0.666666667,1.666666667,1.44
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.666666667,1.666666667,1.24
0,0,0
0.333333333,2,1.743333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2.666666667,4,2.743333333
0,0,0
0,0,0
1,1.666666667,1.296666667
0,0,0
0,0,0
0.666666667,22.33333333,22.03666667
0,0,0
0.666666667,0.666666667,0.286666667
34,62.33333333,48.55333333
0,0,0
0,0,0
0.333333333,1.333333333,1.293333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2,6.666666667,5.633333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.666666667,2.666666667,2.12
0,0,0
5.666666667,7,4.84
0,0,0
0,0,0
0,0,0
3.333333333,6.333333333,4.616666667
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,3.333333333,2.926666667
0,0,0
0,0,0
0,0,0
0,0,0
1.666666667,3,2.203333333
0,0,0
0.333333333,1,0.86
0,0,0
0,0,0
0,0,0
0.666666667,0.666666667,0.083333333
0.666666667,2.333333333,1.94
0.333333333,0.333333333,0.026666667
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
5.333333333,11.33333333,8.893333333
0,0,0
0,0,0
0,0,0
0.666666667,1.333333333,1.313333333
0.666666667,2,1.653333333
0,0,0
0,0,0
0,0,0
1.333333333,2,1.566666667
0.333333333,1.333333333,1.156666667
1.666666667,4.666666667,3.57
0,0,0
0,0,0
0.333333333,0.333333333,0.023333333
0.333333333,1.333333333,1.216666667
2.666666667,4,2.553333333
2.666666667,11.66666667,10.16333333
0,0,0
0.666666667,3.333333333,2.756666667
0,0,0
0,0,0
0,0,0
10.33333333,25.66666667,18.79
6.333333333,61,56.76666667
5.666666667,5.666666667,3.363333333
1.333333333,1.333333333,0.7
4.666666667,27.33333333,25.17666667
0,0,0
0,0,0
0,0,0
1.333333333,3.666666667,2.92
0,0,0
0,0,0
0,0,0
0,0,0
6,10,6.733333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2,6.666666667,4.906666667
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,2.666666667,2.273333333
0,0,0
0,0,0
0,0,0
7,7,3.263333333
0.333333333,0.666666667,0.56
0,0,0
0,0,0
2.666666667,19.66666667,18.47
0,0,0
0.333333333,15.33333333,15.29333333
0,0,0
2,7.333333333,5.813333333
0,0,0
0,0,0
0,0,0
2.666666667,4,2.013333333
0.333333333,7.333333333,7.043333333
0,0,0
0,0,0
7.666666667,32.66666667,28.39333333
6.333333333,8.333333333,4.94
0.333333333,3.666666667,3.656666667
0,0,0
0,0,0
0,0,0
12.66666667,24,15.473333330000001
0,0,0
0,0,0
0.333333333,0.666666667,0.576666667
0,0,0
0,0,0
0,0,0
0,0,0
20,50.33333333,40.76333333
0,0,0
0,0,0
4.666666667,33.33333333,30.59666667
10,12.33333333,6.903333333
0,0,0
0,0,0
0,0,0
1.333333333,10.33333333,9.586666667
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.333333333,1.666666667,1.406666667
0,0,0
0,0,0
0,0,0
0,0,0
1.333333333,3.333333333,2.81
0,0,0
2.333333333,7.666666667,7.123333333
0,0,0
0.333333333,4.333333333,4.233333333
0,0,0
1,1,0.74
0.666666667,1.333333333,0.9
0,0,0
2.666666667,4.666666667,3.166666667
0,0,0
0,0,0
0.333333333,6,5.71
0,0,0
0,0,0
0,0,0
0.333333333,4.666666667,4.383333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3.333333333,10,7.786666667
4.666666667,10,7.026666667
7.333333333,11.33333333,7.593333333
0,0,0
0,0,0
1,6,5.23
1.333333333,3.333333333,2.366666667
0,0,0
0,0,0
0,0,0
3.333333333,4,2.403333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
4,5,3.293333333
0.333333333,0.333333333,0.05
0,0,0
0,0,0
2,19.66666667,18.11666667
0,0,0
0.666666667,1.666666667,1.166666667
0,0,0
10.66666667,17,9.996666667
1.333333333,5.666666667,4.91
0,0,0
0,0,0
0,0,0
0,0,0
13,61.33333333,54.50333333
0,0,0
5,24,21.53333333
0.333333333,0.666666667,0.443333333
0.666666667,4.666666667,4.633333333
0,0,0
0,0,0
2.333333333,7.666666667,6.243333333
5,25.33333333,23.23333333
1.333333333,2,1.423333333
4,4.666666667,3.23
0,0,0
0.666666667,0.666666667,0.086666667
0,0,0
0,0,0
0,0,0
0.333333333,1.333333333,1.01
0,0,0
0,0,0
6.333333333,8.333333333,4.523333333
0,0,0
6,10.33333333,6.196666667
0.333333333,0.333333333,0.05
0,0,0
0,0,0
0,0,0
0.666666667,1,0.743333333
0,0,0
0,0,0
8.333333333,27.33333333,22.68333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,1,0.373333333
8.666666667,39.66666667,34.01
0,0,0
1.666666667,1.666666667,1.006666667
0,0,0
0,0,0
1.666666667,21,20.12666667
0,0,0
5.333333333,6.666666667,3.83
0.666666667,4,3.593333333
0,0,0
2,9,8.063333333
0,0,0
0,0,0
0.333333333,0.666666667,0.343333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
12.33333333,40,33.82
0,0,0
5.333333333,10.66666667,6.776666667
0.666666667,8.666666667,8.46
0,0,0
1.666666667,11.33333333,10.15666667
0,0,0
0,0,0
0,0,0
1,1,0.083333333
3.666666667,7,5.463333333
0,0,0
0,0,0
0,0,0
0.333333333,3.666666667,3.56
0,0,0
0,0,0
1.333333333,3.666666667,3.11
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
5.333333333,9.666666667,7.053333333
0,0,0
0,0,0
0,0,0
2.666666667,3.333333333,1.986666667
0,0,0
0,0,0
0,0,0
0,0,0
3,4.666666667,3.44
0,0,0
1.333333333,4.333333333,3.46
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2.666666667,8.666666667,6.923333333
1.666666667,15.33333333,14.35333333
0,0,0
0,0,0
0,0,0
0,0,0
3.666666667,9.333333333,7.656666667
0,0,0
0,0,0
0.333333333,2.666666667,2.543333333
0,0,0
0,0,0
0,0,0
0,0,0
1.333333333,1.666666667,1.146666667
0,0,0
0.666666667,2,1.566666667
0,0,0
1.333333333,4.666666667,3.553333333
1,8,7.49
0,0,0
0,0,0
0.333333333,0.333333333,0.26
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3.333333333,6.666666667,4.566666667
0,0,0
0,0,0
11,46,40.94666667
10,24.33333333,16.96
0,0,0
0.666666667,3,2.656666667
0,0,0
0.333333333,0.333333333,0.156666667
0,0,0
0,0,0
4.666666667,4.666666667,2.06
0.333333333,2.333333333,2.116666667
0,0,0
4,20.33333333,18.35666667
0.666666667,0.666666667,0.09
9,25.66666667,20.02333333
2.333333333,6,5.32
0.666666667,1,0.58
1,4.666666667,4.276666667
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.333333333,7.333333333,7.093333333
0,0,0
9.666666667,22.66666667,17.27
6.333333333,13,10.16333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
13.66666667,119.3333333,112.01
0,0,0
0,0,0
0.666666667,1,0.736666667
0,0,0
0,0,0
2.333333333,16,15.49333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1.333333333,9.666666667,8.82
0,0,0
0,0,0
3,4,2.726666667
0,0,0
0,0,0
0,0,0
0,0,0
2,2.666666667,1.516666667
0,0,0
0,0,0
1,2.666666667,2.2
26.66666667,68.66666667,56.75
0,0,0
0,0,0
1.666666667,2.666666667,2.016666667
0,0,0
0,0,0
0,0,0
0.666666667,0.666666667,0.263333333
1,13.66666667,13.3
0.666666667,1.333333333,0.95
0,0,0
0,0,0
0,0,0
0.666666667,4,3.546666667
1.333333333,1.666666667,0.903333333
7.333333333,9.333333333,5.573333333
0,0,0
0,0,0
1,7.666666667,7.2
0,0,0
0,0,0
0.333333333,0.333333333,0.233333333
0,0,0
0,0,0
0.333333333,0.666666667,0.466666667
0,0,0
0,0,0
0,0,0
0,0,0
0.333333333,0.333333333,0.066666667
5.666666667,19,16.47
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.666666667,1.333333333,0.946666667
9.666666667,27.66666667,23.56333333
0,0,0
2.666666667,4.666666667,3.483333333
0,0,0
0.333333333,0.666666667,0.516666667
0.666666667,9.666666667,9.316666667
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
4,21.66666667,19.59333333
0,0,0
0,0,0
0,0,0
0,0,0
0.666666667,0.666666667,0.136666667
9,12.33333333,8.04
1,2,1.043333333
0,0,0
0.333333333,3.333333333,3.06
0,0,0
8,13.66666667,9.316666667
13,15.66666667,10.04666667
12,21.66666667,17.37666667
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
7,16.66666667,11.92333333
1,9.333333333,8.563333333
1,3,2.493333333
20.66666667,67.33333333,56.87333333
0,0,0
0,0,0
0,0,0
0,0,0
0.333333333,0.333333333,0.073333333
0,0,0
0,0,0
0,0,0
4.333333333,28.66666667,25.51333333
0,0,0
0,0,0
0,0,0
0,0,0
0.666666667,2.666666667,2.246666667
0,0,0
0.666666667,1,0.756666667
1,2,1.423333333
1.333333333,16,15.22
0,0,0
0,0,0
1.333333333,4.666666667,3.803333333
0,0,0
18.66666667,52,40.53666667
0,0,0
0,0,0
0,0,0
0.333333333,3.666666667,3.59
0,0,0
0,0,0
1.666666667,6,4.576666667
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,9.333333333,8.703333333
0,0,0
3,5.333333333,3.5
0.333333333,0.333333333,0.04
0,0,0
0,0,0
0,0,0
1.333333333,3.666666667,2.793333333
0,0,0
7,11.66666667,8.966666667
0,0,0
0,0,0
8.333333333,15.66666667,9.013333333
0,0,0
0.333333333,0.333333333,0.04
0.666666667,0.666666667,0.066666667
1,7,6.356666667
2,16,14.65333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2,6.666666667,6.03
1.333333333,2.333333333,1.513333333
0.333333333,0.333333333,0.093333333
6.333333333,6.333333333,1.876666667
0,0,0
22,36,23.98666667
0,0,0
0,0,0
1.333333333,4.666666667,4.15
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2.333333333,4.666666667,2.676666667
0,0,0
0,0,0
3.666666667,12.33333333,10.63333333
0,0,0
0.333333333,1.333333333,1.223333333
6.333333333,11,8.053333333
8,16.33333333,12.19666667
0,0,0
0,0,0
8.333333333,18.33333333,13.223333330000001
0,0,0
0.666666667,16,15.47666667
1,3,2.273333333
0,0,0
0,0,0
5.666666667,6.333333333,3.626666667
0.666666667,1.333333333,0.806666667
0,0,0
0,0,0
0.333333333,0.333333333,0.14
0,0,0
2,5.666666667,4.436666667
0,0,0
0.333333333,0.666666667,0.64
2.333333333,2.666666667,1.263333333
0,0,0
0,0,0
0,0,0
0,0,0
1,3,2.563333333
1.666666667,11.33333333,10.39333333
2,2,1.306666667
0,0,0
0,0,0
0,0,0
0,0,0
0.333333333,0.333333333,0.143333333
0,0,0
1.333333333,2.666666667,1.82
6,12,8.94
0,0,0
0,0,0
0.333333333,2.333333333,2.293333333
0,0,0
11.33333333,33,27.55
0,0,0
0,0,0
5.333333333,10,7.916666667
0,0,0
7,9.333333333,6.546666667
7,7.666666667,4.29
1.333333333,2.333333333,1.323333333
0,0,0
0.333333333,1.333333333,1.173333333
0,0,0
4.333333333,4.333333333,2.166666667
0,0,0
0,0,0
0,0,0
17.33333333,49.33333333,39.93
0,0,0
3.666666667,18.66666667,17.32
1,1.333333333,0.886666667
0,0,0
0.333333333,2,1.9
0,0,0
0,0,0
1.333333333,2,1.646666667
0,0,0
0.666666667,2.666666667,2.116666667
0,0,0
0.666666667,3.333333333,2.883333333
0.333333333,0.333333333,0.19
0,0,0
0.333333333,0.333333333,0.05
4,8.666666667,5.823333333
0,0,0
0,0,0
0.666666667,4,3.653333333
0,0,0
0,0,0
0,0,0
5.333333333,19,16.15666667
0,0,0
0,0,0
0,0,0
0,0,0
0.666666667,1,0.63
0,0,0
0,0,0
3,19,16.95333333
0,0,0
0.666666667,2,1.4
2,8.333333333,7.333333333
0,0,0
0.333333333,0.333333333,0.166666667
0,0,0
3.666666667,4,2.41
5,10,7.52
2,4.333333333,3.516666667
0,0,0
0.333333333,2.666666667,2.623333333
0,0,0
4.666666667,7,4.803333333
0,0,0
0,0,0
0,0,0
1.333333333,6.666666667,6.11
0,0,0
0,0,0
2.333333333,3,1.893333333
0,0,0
2.666666667,7,5.27
5.666666667,23.66666667,20.90666667
9.666666667,14.66666667,9.273333333
0,0,0
0,0,0
1.333333333,6,5.486666667
0,0,0
2.333333333,4.666666667,2.846666667
1.666666667,2.333333333,1.64
0,0,0
0,0,0
0,0,0
0,0,0
1.666666667,7.333333333,6.556666667
0,0,0
3.666666667,3.666666667,2.206666667
0,0,0
0,0,0
0,0,0
0.333333333,0.666666667,0.4
9.333333333,26,20.40666667
0,0,0
0.666666667,5,4.64
1.666666667,6,5.48
0,0,0
14.66666667,21,15.09
0,0,0
0,0,0
0,0,0
1.333333333,20,19.22
4,12.33333333,10.14666667
0.333333333,0.333333333,0.243333333
0,0,0
1,21.66666667,21.23333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.666666667,1.333333333,1.06
0,0,0
0,0,0
16,22.66666667,13.19
0,0,0
4.333333333,6,3.343333333
0,0,0
2.666666667,4.333333333,2.153333333
0,0,0
0,0,0
3.666666667,6.666666667,4.463333333
0.333333333,0.333333333,0.333333333
0.333333333,1.333333333,1.133333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.333333333,6,5.926666667
0,0,0
0.333333333,0.333333333,0.05
0,0,0
0,0,0
5.333333333,6.333333333,4.183333333
0,0,0
0,0,0
1,4,3.496666667
0,0,0
8,23.33333333,20.07
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
4.666666667,5,2.716666667
0,0,0
2.333333333,7.666666667,5.946666667
0.666666667,7,6.693333333
1.333333333,1.333333333,0.653333333
0,0,0
7,18,14.28333333
0.666666667,1.333333333,0.96
0,0,0
0.666666667,0.666666667,0.356666667
2.333333333,30.33333333,29.07333333
0,0,0
0.333333333,1.666666667,1.506666667
0,0,0
1,1.666666667,1.323333333
0,0,0
0,0,0
0,0,0
7.666666667,9,5.713333333
21.66666667,92.66666667,79.01333333
0,0,0
0,0,0
0.333333333,16.66666667,16.45666667
1,1.333333333,0.723333333
2.333333333,5.333333333,4.14
0,0,0
0.666666667,4,3.92
16.33333333,28,20.19333333
0,0,0
0,0,0
0,0,0
0,0,0
0.333333333,0.333333333,0.023333333
0,0,0
0,0,0
0,0,0
0.333333333,2.666666667,2.39
0,0,0
0,0,0
0,0,0
0.666666667,8.666666667,8.613333333
0,0,0
0,0,0
0.333333333,1,0.743333333
0,0,0
0.333333333,1.333333333,1.123333333
0.666666667,0.666666667,0.556666667
0,0,0
0,0,0
0,0,0
0,0,0
0.666666667,1.666666667,1.323333333
1.333333333,2.666666667,1.81
1.333333333,11.66666667,11.11333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
4.666666667,20.66666667,17.56333333
0,0,0
2,2,0.236666667
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
11.66666667,19.66666667,12.32
0,0,0
0,0,0
0,0,0
0,0,0
5.333333333,59.33333333,56.20666667
0,0,0
3.666666667,21,18.78
0,0,0
0,0,0
5.333333333,38.33333333,34.70333333
0,0,0
0,0,0
2,4.666666667,3.413333333
6.333333333,30.33333333,27.51
0,0,0
0,0,0
0,0,0
0,0,0
0.333333333,1.333333333,1.3
0.666666667,5.333333333,4.783333333
0,0,0
0.666666667,1.333333333,1.033333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2.666666667,12.66666667,10.99666667
0,0,0
3,4,2.423333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.666666667,0.666666667,0.513333333
0,0,0
0,0,0
6.333333333,8,5.016666667
0,0,0
0,0,0
0,0,0
1.333333333,4,3.11
0,0,0
0,0,0
0,0,0
0,0,0
1.666666667,3,2.513333333
0,0,0
0,0,0
0.333333333,1.666666667,1.523333333
0,0,0
0,0,0
4.333333333,31.33333333,28.58666667
0,0,0
0,0,0
1.666666667,1.666666667,1.33
0,0,0
0,0,0
0,0,0
0.666666667,1.666666667,1.153333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.666666667,0.666666667,0.106666667
0,0,0
2.333333333,5.666666667,4.173333333
1,1,0.65
1.333333333,3.333333333,2.523333333
0,0,0
1.666666667,2.666666667,2.22
0,0,0
0,0,0
0,0,0
0.333333333,0.666666667,0.393333333
0,0,0
0,0,0
6,22,18.27333333
0,0,0
0,0,0
0,0,0
0,0,0
1.333333333,1.333333333,0.69
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
5,9.333333333,6.106666667
0,0,0
0,0,0
0.333333333,2,1.756666667
0,0,0
0,0,0
0.666666667,1,0.69
0,0,0
0,0,0
0,0,0
0.333333333,0.666666667,0.416666667
0,0,0
0.333333333,3,2.766666667
0,0,0
1.333333333,7.333333333,6.46
0.666666667,8.333333333,7.74
0,0,0
0,0,0
0,0,0
0.333333333,1.333333333,1.093333333
0.333333333,0.666666667,0.373333333
0,0,0
1.333333333,1.333333333,0.88
0,0,0
0,0,0
2.666666667,5,3.366666667
0,0,0
0,0,0
0,0,0
3.666666667,5,3.193333333
6,7.666666667,3.02
1.666666667,9.666666667,8.603333333
0,0,0
1.333333333,2.666666667,2.37
3,5.333333333,3.986666667
0,0,0
0,0,0
0,0,0
1.333333333,1.666666667,1.02
10.66666667,39,34.46333333
0,0,0
0,0,0
0,0,0
0,0,0
0.333333333,0.333333333,0.233333333
0,0,0
0,0,0
0,0,0
1.666666667,1.666666667,0.133333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.333333333,1,0.843333333
4.666666667,5,2.64
2.666666667,5,3.336666667
0,0,0
0,0,0
0,0,0
0.333333333,5.333333333,5.323333333
2.333333333,18.33333333,17.03
0,0,0
0,0,0
0,0,0
1.333333333,1.333333333,0.793333333
0.666666667,2.333333333,1.973333333
2.333333333,6,4.593333333
0.333333333,0.333333333,0.126666667
0,0,0
1,1.666666667,1.306666667
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.333333333,0.333333333,0.3
0,0,0
1.666666667,4,2.666666667
0,0,0
3,6.333333333,4.713333333
0.666666667,2,1.643333333
0,0,0
0,0,0
0,0,0
0.333333333,2,1.976666667
0.333333333,0.666666667,0.466666667
0,0,0
0,0,0
0.333333333,0.333333333,0.033333333
0,0,0
3,3,1.656666667
0,0,0
1.666666667,4.333333333,3.346666667
2.666666667,18.33333333,16.76333333
1.666666667,5.666666667,5.053333333
6.333333333,21.33333333,18.86
0,0,0
0,0,0
0.666666667,2,1.536666667
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2,5,3.543333333
0,0,0
6,16.66666667,12.36333333
0,0,0
1.333333333,21.66666667,20.93666667
0,0,0
2,2.666666667,1.8
0,0,0
0,0,0
0,0,0
0,0,0
0.333333333,0.333333333,0.19
1.333333333,2,1.106666667
0,0,0
0,0,0
0.333333333,0.333333333,0.05
0,0,0
16.66666667,28,19.73333333
0,0,0
0,0,0
0,0,0
1,1,0.033333333
0,0,0
1,1.666666667,0.866666667
0,0,0
0,0,0
1.333333333,1.333333333,0.653333333
0,0,0
0,0,0
15,38.33333333,30.88666667
11.33333333,46.66666667,40.69666667
2.333333333,11,9.716666667
0,0,0
1,1,0.183333333
0,0,0
0,0,0
0,0,0
0,0,0
0.333333333,3.666666667,3.373333333
0,0,0
0,0,0
0,0,0
0,0,0
9,59.33333333,54.59666667
0,0,0
0,0,0
0,0,0
0,0,0
6,20.66666667,17.77
1.333333333,6,5.21
0.666666667,10.66666667,10.31666667
9.333333333,84.66666667,78.62666667
5.333333333,5.666666667,3.03
9.666666667,25.33333333,19.81
0,0,0
0,0,0
0,0,0
0.333333333,5,4.876666667
7.333333333,25.33333333,19.7
0,0,0
0.333333333,0.666666667,0.606666667
0,0,0
0,0,0
1.333333333,13.33333333,12.92666667
0.333333333,1,0.823333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1.333333333,8.333333333,7.883333333
1,25,24.37666667
10,14,9.3
0,0,0
0,0,0
0,0,0
0,0,0
0.333333333,0.333333333,0.09
1,1.666666667,1.243333333
0,0,0
0,0,0
7,48.33333333,44.61
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
6,25,20.50333333
0.333333333,2.333333333,2.316666667
0,0,0
0,0,0
0,0,0
0,0,0
0.666666667,14.33333333,13.74333333
0,0,0
0,0,0
0,0,0
0,0,0
1,4.666666667,4.366666667
0,0,0
2.333333333,16.33333333,15.16333333
35.66666667,56,39.03
0,0,0
0.333333333,2,1.893333333
18.33333333,25,15.61666667
2.666666667,3,1.74
0,0,0
0.666666667,1,0.666666667
0,0,0
0,0,0
0,0,0
0,0,0
0.666666667,1.333333333,1.033333333
1.333333333,8.333333333,8.066666667
0,0,0
0,0,0
1.333333333,3,1.843333333
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.333333333,0.333333333,0.31
0,0,0
0,0,0
2,8.333333333,7.18
0,0,0
2.666666667,5,3.6
0,0,0
0,0,0
0,0,0
0,0,0
1,3,2.34
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.333333333,0.333333333,0.3
7,7.666666667,4.573333333
0,0,0
13.33333333,15.33333333,5.54
0,0,0
1.333333333,9,8.676666667
0,0,0
0.333333333,0.333333333,0.266666667
0,0,0
0,0,0
0.666666667,1.333333333,1.183333333
0,0,0
0,0,0
0,0,0
0.666666667,3.333333333,2.9
0.666666667,0.666666667,0.156666667
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,1.333333333,0.833333333
1.333333333,1.666666667,0.8
1.333333333,1.666666667,1.236666667
0,0,0
1.333333333,1.333333333,0.763333333
0,0,0
0.333333333,0.333333333,0.16
0,0,0
4,8.333333333,5.97
0,0,0
0,0,0
0,0,0
0,0,0
2.333333333,2.333333333,1.46
11.66666667,12.33333333,8.49
11.33333333,33.33333333,25.68
5,12,9.256666667
9.333333333,82,76.98
2,3.333333333,2.256666667
0,0,0
2,5.333333333,4.45
0.666666667,1.333333333,1.033333333
0,0,0
0,0,0
0,0,0
1,3,2.143333333
0.666666667,4.333333333,4.05
0.333333333,0.333333333,0.14
0.666666667,3,2.663333333
0,0,0
0,0,0
3,9,7.216666667
4.333333333,7.333333333,5.716666667
0,0,0
0,0,0
0.333333333,1.333333333,1.11
0,0,0
0,0,0
0.666666667,1,0.75
0,0,0
