Customer_info$Customer.Customer_ID,Product.new_cell,Product.dualband,Product.refurb_new,Product.hnd_price,Product.hnd_webcap,Product.eqpdays
1017651,U,N,N,79.98999023,WC,775
1017652,U,Y,N,29.98999023,NA,767
1017653,N,N,N,29.98999023,WC,705
1017654,U,N,N,29.98999023,WC,705
1017655,U,N,N,29.98999023,NA,813
1017656,U,N,N,79.98999023,WC,705
1017657,U,N,N,9.989997864,WC,451
1017658,N,Y,N,29.98999023,WC,813
1017659,U,Y,R,9.989997864,NA,498
1017660,U,N,N,129.9899902,WCMB,41
1017661,Y,Y,N,29.98999023,NA,767
1017662,U,Y,N,199.9899902,WCMB,64
1017663,Y,Y,N,29.98999023,NA,813
1017664,N,N,R,79.98999023,WCMB,389
1017665,N,Y,N,29.98999023,WC,705
1017666,Y,N,N,79.98999023,WC,767
1017667,N,Y,N,29.98999023,WC,811
1017668,U,T,R,59.98999023,WCMB,191
1017669,Y,N,N,29.98999023,WC,705
1017670,U,Y,N,199.9899902,WCMB,144
1017671,U,Y,N,59.98999023,WCMB,813
1017672,U,Y,N,79.98999023,WCMB,440
1017673,U,N,N,129.9899902,WCMB,194
1017674,U,N,N,29.98999023,WC,321
1017675,U,Y,N,29.98999023,NA,813
1017676,U,N,N,29.98999023,WC,813
1017677,Y,Y,N,199.9899902,WCMB,195
1017678,Y,Y,N,29.98999023,NA,813
1017679,U,N,N,29.98999023,WC,705
1017680,U,Y,N,149.9899902,WCMB,43
1017681,Y,N,N,NA,WC,24
1017682,Y,Y,N,199.9899902,WCMB,200
1017683,U,Y,N,149.9899902,WCMB,79
1017684,U,N,R,29.98999023,WC,617
1017685,U,Y,N,29.98999023,NA,874
1017686,U,N,N,29.98999023,WC,813
1017687,Y,N,N,29.98999023,WC,616
1017688,Y,Y,N,199.9899902,WCMB,244
1017689,U,Y,N,149.9899902,WCMB,42
1017690,U,Y,R,79.98999023,WCMB,7
1017691,Y,N,N,29.98999023,NA,812
1017692,U,Y,R,9.989997864,NA,704
1017693,U,N,N,29.98999023,WC,873
1017694,N,Y,N,199.9899902,WCMB,390
1017695,N,Y,N,199.9899902,WCMB,146
1017696,U,Y,N,129.9899902,WCMB,76
1017697,U,Y,N,149.9899902,WCMB,79
1017698,N,N,N,129.9899902,WCMB,96
1017699,Y,Y,R,129.9899902,WCMB,54
1017700,U,Y,N,79.98999023,WCMB,256
1017701,N,Y,N,29.98999023,NA,766
1017702,U,Y,N,79.98999023,WCMB,697
1017703,Y,Y,N,149.9899902,WCMB,150
1017704,Y,Y,R,9.989997864,NA,761
1017705,N,Y,N,59.98999023,WCMB,873
1017706,U,Y,N,29.98999023,WC,766
1017707,U,N,N,29.98999023,NA,812
1017708,N,Y,N,29.98999023,NA,766
1017709,N,Y,N,29.98999023,NA,766
1017710,U,Y,R,29.98999023,WCMB,416
1017711,U,Y,R,129.9899902,WCMB,96
1017712,N,Y,N,29.98999023,NA,858
1017713,N,N,N,29.98999023,WC,766
1017714,U,N,N,129.9899902,WCMB,184
1017715,N,Y,N,129.9899902,WCMB,279
1017716,N,N,N,29.98999023,WC,704
1017717,N,Y,N,149.9899902,WCMB,89
1017718,Y,Y,N,79.98999023,WCMB,704
1017719,Y,N,N,79.98999023,WC,704
1017720,U,Y,N,29.98999023,WC,766
1017721,U,N,N,29.98999023,WC,812
1017722,Y,Y,N,79.98999023,WCMB,407
1017723,N,Y,N,149.9899902,WCMB,64
1017724,U,Y,N,149.9899902,WCMB,188
1017725,U,Y,N,29.98999023,NA,812
1017726,Y,N,N,79.98999023,WC,766
1017727,Y,N,N,29.98999023,WC,873
1017728,U,Y,R,9.989997864,NA,335
1017729,U,Y,N,199.9899902,WCMB,69
1017730,Y,Y,R,79.98999023,WCMB,76
1017731,U,Y,R,9.989997864,NA,324
1017732,Y,N,N,129.9899902,WCMB,173
1017733,U,N,N,79.98999023,WC,704
1017734,U,N,N,129.9899902,WCMB,95
1017735,U,N,N,29.98999023,NA,704
1017736,U,Y,R,129.9899902,WCMB,36
1017737,U,N,N,29.98999023,NA,873
1017738,U,N,N,29.98999023,NA,704
1017739,U,N,N,29.98999023,WC,812
1017740,U,Y,N,199.9899902,WCMB,165
1017741,N,Y,N,29.98999023,NA,591
1017742,U,N,R,9.989997864,WC,541
1017743,N,N,N,29.98999023,WC,703
1017744,U,Y,N,29.98999023,NA,483
1017745,Y,Y,N,29.98999023,NA,704
1017746,N,Y,R,9.989997864,NA,321
1017747,U,Y,N,199.9899902,WCMB,289
1017748,U,Y,N,79.98999023,WCMB,786
1017749,Y,Y,N,29.98999023,NA,872
1017750,U,Y,N,199.9899902,WCMB,127
1017751,U,Y,N,29.98999023,WC,704
1017752,U,N,N,29.98999023,WC,873
1017753,Y,Y,N,59.98999023,WCMB,871
1017754,U,Y,N,29.98999023,WC,873
1017755,U,Y,N,149.9899902,WCMB,177
1017756,U,Y,N,29.98999023,WC,766
1017757,U,N,N,29.98999023,WC,873
1017758,Y,Y,N,29.98999023,NA,439
1017759,N,Y,N,199.9899902,WCMB,471
1017760,U,Y,N,29.98999023,NA,704
1017761,U,N,N,29.98999023,WC,812
1017762,Y,Y,N,199.9899902,WCMB,9
1017763,U,N,N,29.98999023,NA,704
1017764,U,Y,N,29.98999023,NA,765
1017765,U,N,N,29.98999023,WC,766
1017766,U,N,N,29.98999023,NA,612
1017767,U,Y,N,149.9899902,WCMB,54
1017768,U,Y,N,59.98999023,WCMB,354
1017769,U,Y,N,29.98999023,WC,704
1017770,U,N,N,79.98999023,WC,812
1017771,U,N,N,29.98999023,WC,135
1017772,U,Y,N,29.98999023,NA,873
1017773,U,U,N,NA,UNKW,5
1017774,Y,Y,N,29.98999023,NA,765
1017775,Y,Y,N,149.9899902,WCMB,389
1017776,U,Y,N,59.98999023,WCMB,124
1017777,U,N,N,29.98999023,NA,872
1017778,U,N,N,29.98999023,NA,703
1017779,U,N,N,29.98999023,WC,703
1017780,Y,N,N,29.98999023,WC,811
1017781,N,Y,N,59.98999023,WCMB,382
1017782,Y,Y,N,59.98999023,WCMB,872
1017783,U,N,N,29.98999023,NA,703
1017784,Y,Y,N,29.98999023,NA,765
1017785,Y,Y,N,29.98999023,NA,872
1017786,N,Y,R,99.98999023,WCMB,267
1017787,U,Y,N,29.98999023,NA,765
1017788,Y,N,R,29.98999023,WC,372
1017789,N,Y,R,99.98999023,WCMB,181
1017790,N,Y,R,9.989997864,NA,451
1017791,U,Y,N,149.9899902,WCMB,221
1017792,Y,Y,N,129.9899902,WCMB,167
1017793,U,Y,N,199.9899902,WCMB,132
1017794,N,Y,N,129.9899902,WCMB,342
1017795,Y,Y,N,29.98999023,NA,872
1017796,U,N,N,79.98999023,WC,872
1017797,U,Y,N,149.9899902,WCMB,489
1017798,N,Y,N,29.98999023,NA,703
1017799,N,Y,N,149.9899902,WCMB,475
1017800,U,Y,N,59.98999023,WCMB,811
1017801,U,Y,N,29.98999023,WC,765
1017802,Y,Y,R,129.9899902,WCMB,71
1017803,Y,Y,N,29.98999023,NA,703
1017804,Y,Y,N,129.9899902,WCMB,231
1017805,Y,Y,N,29.98999023,NA,703
1017806,U,N,N,129.9899902,WCMB,39
1017807,U,Y,R,79.98999023,WCMB,259
1017808,U,N,N,129.9899902,WCMB,122
1017809,N,Y,N,29.98999023,NA,872
1017810,U,N,R,39.98999023,WC,607
1017811,Y,Y,R,79.98999023,WCMB,160
1017812,U,Y,N,199.9899902,WCMB,539
1017813,U,Y,N,79.98999023,WCMB,811
1017814,U,Y,N,149.9899902,WCMB,1
1017815,N,Y,N,149.9899902,WCMB,397
1017816,U,Y,N,79.98999023,WCMB,583
1017817,Y,Y,N,199.9899902,WCMB,49
1017818,Y,Y,N,29.98999023,WC,811
1017819,Y,Y,N,79.98999023,WCMB,703
1017820,U,N,N,79.98999023,WC,765
1017821,U,N,N,29.98999023,WC,703
1017822,U,Y,N,29.98999023,WC,684
1017823,U,Y,R,79.98999023,WCMB,323
1017824,N,Y,N,29.98999023,NA,779
1017825,Y,N,N,29.98999023,NA,703
1017826,Y,N,N,129.9899902,WCMB,70
1017827,U,N,N,79.98999023,WC,840
1017828,Y,Y,N,149.9899902,WCMB,107
1017829,Y,N,N,29.98999023,WC,811
1017830,Y,Y,N,29.98999023,NA,703
1017831,U,N,N,29.98999023,NA,811
1017832,U,Y,N,29.98999023,NA,703
1017833,U,N,N,29.98999023,WC,703
1017834,Y,Y,N,149.9899902,WCMB,387
1017835,Y,Y,N,129.9899902,WCMB,69
1017836,U,Y,N,29.98999023,WC,703
1017837,N,Y,R,99.98999023,WCMB,312
1017838,N,Y,N,199.9899902,WCMB,299
1017839,Y,N,N,129.9899902,WCMB,106
1017840,U,Y,N,29.98999023,NA,811
1017841,U,Y,N,199.9899902,WCMB,379
1017842,Y,Y,N,149.9899902,WCMB,83
1017843,Y,Y,N,29.98999023,NA,765
1017844,U,Y,N,79.98999023,WCMB,811
1017845,N,N,R,79.98999023,WCMB,90
1017846,Y,Y,N,149.9899902,WCMB,80
1017847,U,Y,N,29.98999023,NA,872
1017848,U,Y,N,29.98999023,NA,765
1017849,U,Y,N,29.98999023,NA,765
1017850,U,Y,N,29.98999023,NA,703
1017851,U,Y,R,9.989997864,WC,512
1017852,U,Y,R,9.989997864,WC,390
1017853,U,N,R,9.989997864,WC,285
1017854,U,Y,N,59.98999023,WCMB,871
1017855,U,Y,N,149.9899902,WCMB,467
1017856,Y,Y,N,79.98999023,WCMB,208
1017857,U,Y,N,29.98999023,NA,702
1017858,U,Y,N,29.98999023,NA,764
1017859,N,Y,N,29.98999023,NA,810
1017860,U,Y,N,29.98999023,NA,702
1017861,Y,N,N,29.98999023,WC,702
1017862,U,Y,N,29.98999023,NA,764
1017863,U,Y,R,9.989997864,NA,764
1017864,U,Y,N,29.98999023,NA,810
1017865,Y,N,N,129.9899902,WCMB,441
1017866,Y,Y,N,199.9899902,WCMB,115
1017867,N,N,N,29.98999023,NA,810
1017868,U,N,N,129.9899902,WCMB,204
1017869,U,U,N,NA,UNKW,11
1017870,U,Y,N,199.9899902,WCMB,463
1017871,U,N,N,29.98999023,WC,871
1017872,U,N,N,29.98999023,NA,702
1017873,U,Y,R,99.98999023,WCMB,260
1017874,N,Y,R,9.989997864,WC,542
1017875,U,Y,N,29.98999023,NA,764
1017876,N,N,N,79.98999023,WC,637
1017877,U,N,N,29.98999023,WC,764
1017878,N,N,R,9.989997864,WC,348
1017879,U,Y,N,59.98999023,WCMB,677
1017880,N,Y,N,149.9899902,WCMB,145
1017881,U,N,N,59.98999023,WC,702
1017882,Y,Y,N,79.98999023,WCMB,810
1017883,U,N,N,29.98999023,WC,764
1017884,U,N,N,29.98999023,WC,764
1017885,U,T,N,99.98999023,WCMB,336
1017886,N,Y,N,29.98999023,NA,871
1017887,N,Y,N,129.9899902,WCMB,7
1017888,U,Y,R,9.989997864,NA,490
1017889,N,Y,N,199.9899902,WCMB,1
1017890,Y,Y,N,79.98999023,WCMB,686
1017891,N,Y,N,29.98999023,NA,527
1017892,U,Y,N,149.9899902,WCMB,237
1017893,U,N,N,29.98999023,WC,859
1017894,U,N,N,29.98999023,WC,432
1017895,U,N,N,129.9899902,WCMB,36
1017896,U,Y,N,29.98999023,WC,810
1017897,N,Y,N,29.98999023,NA,764
1017898,U,N,N,29.98999023,WCMB,378
1017899,U,Y,N,29.98999023,NA,871
1017900,U,Y,N,199.9899902,WCMB,372
1017901,Y,Y,R,9.989997864,WC,356
1017902,Y,N,N,79.98999023,WC,702
1017903,U,Y,N,29.98999023,NA,702
1017904,N,Y,N,149.9899902,WCMB,636
1017905,Y,Y,N,29.98999023,NA,702
1017906,U,Y,N,29.98999023,NA,871
1017907,Y,Y,N,249.9899902,WCMB,38
1017908,Y,N,N,29.98999023,WC,702
1017909,U,Y,N,149.9899902,WCMB,38
1017910,Y,Y,N,99.98999023,WCMB,242
1017911,U,N,N,129.9899902,WCMB,175
1017912,N,Y,N,29.98999023,NA,808
1017913,U,N,N,9.989997864,NA,348
1017914,N,Y,N,129.9899902,WCMB,457
1017915,Y,Y,N,29.98999023,NA,764
1017916,U,N,N,129.9899902,WCMB,483
1017917,U,Y,N,59.98999023,WCMB,810
1017918,U,N,N,29.98999023,WC,702
1017919,U,Y,N,29.98999023,NA,810
1017920,U,Y,N,149.9899902,WCMB,138
1017921,U,N,N,29.98999023,WC,702
1017922,U,Y,N,79.98999023,WCMB,315
1017923,N,Y,N,29.98999023,NA,810
1017924,U,Y,N,29.98999023,NA,810
1017925,Y,N,N,29.98999023,WC,141
1017926,N,Y,N,29.98999023,NA,871
1017927,U,Y,N,29.98999023,NA,810
1017928,U,N,R,9.989997864,NA,401
1017929,U,Y,N,149.9899902,WCMB,102
1017930,N,Y,N,149.9899902,WCMB,175
1017931,U,Y,R,99.98999023,WCMB,44
1017932,U,Y,N,29.98999023,WC,298
1017933,Y,Y,N,199.9899902,WCMB,47
1017934,U,Y,N,199.9899902,WCMB,388
1017935,N,Y,N,29.98999023,NA,763
1017936,N,Y,N,199.9899902,WCMB,389
1017937,Y,Y,N,149.9899902,WCMB,267
1017938,U,N,N,29.98999023,NA,763
1017939,U,Y,N,29.98999023,NA,870
1017940,U,N,N,29.98999023,WC,763
1017941,Y,Y,N,29.98999023,NA,763
1017942,U,N,N,29.98999023,WCMB,263
1017943,N,N,N,79.98999023,WC,809
1017944,N,Y,N,29.98999023,NA,763
1017945,U,N,N,29.98999023,WC,701
1017946,U,Y,N,59.98999023,WCMB,701
1017947,U,Y,N,199.9899902,WCMB,415
1017948,Y,Y,N,199.9899902,WCMB,453
1017949,N,N,N,29.98999023,NA,701
1017950,U,Y,R,29.98999023,WCMB,454
1017951,Y,Y,N,199.9899902,WCMB,111
1017952,N,N,N,79.98999023,WC,115
1017953,U,Y,N,149.9899902,WCMB,400
1017954,Y,Y,N,29.98999023,NA,763
1017955,U,N,N,79.98999023,WC,763
1017956,N,Y,N,149.9899902,WCMB,203
1017957,U,Y,N,199.9899902,WCMB,274
1017958,U,Y,N,29.98999023,NA,809
1017959,U,Y,N,29.98999023,NA,763
1017960,Y,Y,R,29.98999023,WCMB,281
1017961,Y,N,N,29.98999023,WC,762
1017962,U,Y,N,29.98999023,NA,701
1017963,U,N,N,29.98999023,WC,701
1017964,U,N,N,79.98999023,WC,870
1017965,Y,Y,N,149.9899902,WCMB,382
1017966,U,Y,N,149.9899902,WCMB,106
1017967,Y,N,N,79.98999023,WC,99
1017968,N,N,N,129.9899902,WCMB,208
1017969,N,Y,N,29.98999023,NA,698
1017970,N,Y,N,79.98999023,WCMB,763
1017971,U,N,R,9.989997864,NA,6
1017972,U,N,N,29.98999023,WC,809
1017973,U,N,N,29.98999023,WC,809
1017974,Y,Y,N,149.9899902,WCMB,477
1017975,U,Y,N,149.9899902,WCMB,316
1017976,Y,N,N,79.98999023,WC,763
1017977,U,Y,N,29.98999023,NA,763
1017978,U,N,N,129.9899902,WCMB,79
1017979,U,Y,R,79.98999023,WCMB,337
1017980,N,N,N,29.98999023,WC,809
1017981,N,Y,N,29.98999023,WC,763
1017982,N,N,N,29.98999023,WC,701
1017983,U,Y,N,149.9899902,WCMB,302
1017984,U,Y,N,29.98999023,WC,809
1017985,N,N,N,79.98999023,WC,870
1017986,U,Y,N,29.98999023,NA,763
1017987,U,Y,R,99.98999023,WCMB,230
1017988,U,N,N,29.98999023,WC,870
1017989,U,Y,N,29.98999023,NA,700
1017990,U,Y,R,29.98999023,WCMB,327
1017991,U,N,N,29.98999023,WC,700
1017992,U,N,N,9.989997864,NA,335
1017993,Y,Y,N,29.98999023,WC,351
1017994,U,Y,N,29.98999023,NA,611
1017995,U,Y,R,99.98999023,WCMB,264
1017996,U,Y,N,29.98999023,WC,869
1017997,U,Y,N,129.9899902,WCMB,184
1017998,N,Y,N,29.98999023,NA,808
1017999,U,Y,N,29.98999023,WC,857
1018000,U,N,N,29.98999023,WC,735
1018001,U,Y,N,149.9899902,WCMB,168
1018002,Y,Y,N,79.98999023,WCMB,376
1018003,U,N,N,59.98999023,WC,347
1018004,U,Y,R,99.98999023,WCMB,97
1018005,N,Y,N,59.98999023,WCMB,365
1018006,U,N,N,29.98999023,WC,869
1018007,Y,Y,N,59.98999023,WCMB,700
1018008,Y,N,N,79.98999023,WC,808
1018009,N,Y,R,9.989997864,WC,672
1018010,Y,Y,R,29.98999023,WCMB,402
1018011,U,Y,N,29.98999023,WC,808
1018012,U,N,R,9.989997864,WC,445
1018013,N,Y,N,59.98999023,WCMB,808
1018014,Y,Y,N,29.98999023,NA,808
1018015,N,N,N,129.9899902,WCMB,199
1018016,U,Y,N,149.9899902,WCMB,434
1018017,N,Y,N,29.98999023,NA,869
1018018,U,N,N,79.98999023,WC,662
1018019,Y,Y,N,29.98999023,NA,808
1018020,Y,Y,N,149.9899902,WCMB,35
1018021,N,N,R,9.989997864,NA,869
1018022,N,Y,R,99.98999023,WCMB,220
1018023,U,Y,N,59.98999023,WCMB,309
1018024,Y,Y,N,29.98999023,NA,808
1018025,U,N,N,29.98999023,NA,808
1018026,Y,Y,R,9.989997864,WC,808
1018027,U,Y,N,79.98999023,WCMB,250
1018028,N,Y,R,9.989997864,NA,401
1018029,Y,Y,N,149.9899902,WCMB,76
1018030,Y,Y,N,199.9899902,WCMB,58
1018031,U,N,N,79.98999023,WC,312
1018032,Y,N,N,129.9899902,WCMB,160
1018033,N,N,N,NA,WC,44
1018034,U,Y,N,59.98999023,WCMB,700
1018035,N,Y,N,29.98999023,NA,869
1018036,U,Y,N,29.98999023,NA,700
1018037,N,Y,N,79.98999023,WCMB,465
1018038,U,N,N,29.98999023,WC,808
1018039,N,N,N,29.98999023,NA,869
1018040,U,Y,N,149.9899902,WCMB,560
1018041,U,N,N,29.98999023,NA,700
1018042,U,N,N,129.9899902,WCMB,203
1018043,Y,Y,N,79.98999023,WCMB,700
1018044,U,N,N,29.98999023,WC,700
1018045,U,Y,R,79.98999023,WCMB,128
1018046,U,Y,R,99.98999023,WCMB,117
1018047,N,Y,R,29.98999023,WCMB,554
1018048,U,Y,N,79.98999023,WCMB,697
1018049,U,Y,N,29.98999023,NA,869
1018050,U,Y,N,29.98999023,WC,869
1018051,U,Y,N,149.9899902,WCMB,271
1018052,U,Y,N,199.9899902,WCMB,328
1018053,U,N,N,29.98999023,NA,700
1018054,Y,Y,N,149.9899902,WCMB,183
1018055,U,N,N,129.9899902,WCMB,396
1018056,N,Y,N,59.98999023,WCMB,700
1018057,Y,N,N,79.98999023,WC,700
1018058,U,Y,N,199.9899902,WCMB,304
1018059,U,Y,N,29.98999023,WC,808
1018060,U,N,N,29.98999023,WC,700
1018061,U,Y,N,29.98999023,NA,808
1018062,Y,Y,N,149.9899902,WCMB,440
1018063,Y,Y,N,129.9899902,WCMB,300
1018064,N,N,N,29.98999023,WC,807
1018065,Y,Y,N,29.98999023,WC,807
1018066,N,Y,N,29.98999023,WC,234
1018067,Y,N,N,29.98999023,WC,868
1018068,U,Y,N,29.98999023,NA,868
1018069,Y,N,N,29.98999023,WC,868
1018070,U,N,N,29.98999023,WC,868
1018071,U,N,N,29.98999023,WC,699
1018072,N,Y,N,199.9899902,WCMB,376
1018073,Y,N,N,29.98999023,WCMB,179
1018074,U,Y,N,59.98999023,WCMB,868
1018075,N,N,N,29.98999023,WC,699
1018076,U,Y,N,29.98999023,NA,868
1018077,U,T,N,199.9899902,WCMB,36
1018078,N,N,N,29.98999023,WC,699
1018079,U,Y,N,29.98999023,NA,723
1018080,U,Y,N,29.98999023,WC,128
1018081,Y,N,N,29.98999023,WC,807
1018082,U,N,N,29.98999023,WC,868
1018083,Y,N,N,29.98999023,WC,868
1018084,Y,Y,N,29.98999023,NA,699
1018085,N,Y,N,29.98999023,WC,868
1018086,N,Y,N,29.98999023,NA,682
1018087,N,Y,R,9.989997864,WC,551
1018088,U,Y,N,29.98999023,WC,699
1018089,U,Y,N,29.98999023,WC,274
1018090,U,N,N,29.98999023,WC,699
1018091,U,T,N,99.98999023,WCMB,232
1018092,U,Y,N,29.98999023,NA,868
1018093,Y,Y,N,29.98999023,WC,868
1018094,U,Y,N,149.9899902,WCMB,174
1018095,U,Y,N,149.9899902,WCMB,208
1018096,U,Y,N,149.9899902,WCMB,49
1018097,U,Y,N,149.9899902,WCMB,15
1018098,U,Y,N,29.98999023,NA,699
1018099,U,Y,R,99.98999023,WCMB,478
1018100,N,Y,N,149.9899902,WCMB,153
1018101,N,N,N,29.98999023,NA,699
1018102,U,N,N,29.98999023,WC,699
1018103,U,Y,N,29.98999023,NA,761
1018104,U,Y,N,59.98999023,WCMB,699
1018105,U,N,N,29.98999023,WC,761
1018106,U,Y,N,149.9899902,WCMB,181
1018107,U,Y,N,29.98999023,NA,807
1018108,N,N,N,129.9899902,WCMB,532
1018109,U,N,N,29.98999023,WC,699
1018110,U,Y,N,29.98999023,WC,761
1018111,N,Y,N,59.98999023,WCMB,807
1018112,N,N,N,29.98999023,WC,868
1018113,N,Y,N,29.98999023,WC,761
1018114,Y,N,N,29.98999023,WC,699
1018115,U,N,N,129.9899902,WCMB,159
1018116,U,Y,N,129.9899902,WCMB,233
1018117,Y,N,R,39.98999023,WC,36
1018118,U,Y,N,29.98999023,NA,699
1018119,U,N,N,79.98999023,WC,713
1018120,U,Y,N,149.9899902,WCMB,462
1018121,Y,Y,N,199.9899902,WCMB,357
1018122,Y,Y,N,149.9899902,WCMB,355
1018123,Y,N,N,79.98999023,WC,807
1018124,U,Y,N,149.9899902,WCMB,147
1018125,U,Y,N,29.98999023,WC,665
1018126,N,Y,R,79.98999023,WCMB,180
1018127,N,Y,N,29.98999023,NA,699
1018128,U,Y,N,29.98999023,NA,761
1018129,N,N,N,59.98999023,WC,761
1018130,U,Y,N,29.98999023,NA,699
1018131,U,N,N,29.98999023,WC,699
1018132,Y,Y,N,29.98999023,NA,761
1018133,Y,Y,R,9.989997864,WC,254
1018134,U,N,N,129.9899902,WCMB,194
1018135,Y,Y,N,129.9899902,WCMB,47
1018136,N,Y,N,29.98999023,NA,761
1018137,U,Y,N,149.9899902,WCMB,238
1018138,U,N,N,29.98999023,WC,650
1018139,U,Y,N,29.98999023,NA,707
1018140,U,N,N,59.98999023,WC,699
1018141,U,N,N,29.98999023,WC,699
1018142,U,Y,N,29.98999023,NA,868
1018143,N,Y,N,29.98999023,WC,699
1018144,Y,Y,R,9.989997864,NA,109
1018145,U,Y,R,9.989997864,NA,451
1018146,U,N,N,79.98999023,WC,699
1018147,Y,Y,N,59.98999023,WCMB,867
1018148,N,Y,N,59.98999023,WCMB,684
1018149,U,Y,N,59.98999023,WCMB,806
1018150,Y,N,N,29.98999023,NA,698
1018151,U,Y,N,149.9899902,WCMB,198
1018152,U,Y,N,149.9899902,WCMB,153
1018153,U,N,R,9.989997864,WC,734
1018154,U,Y,N,79.98999023,WCMB,40
1018155,U,Y,N,29.98999023,NA,806
1018156,Y,T,R,239.9899902,WCMB,30
1018157,U,Y,N,59.98999023,WCMB,591
1018158,Y,Y,N,59.98999023,WCMB,189
1018159,N,Y,R,9.989997864,NA,760
1018160,Y,Y,N,149.9899902,WCMB,544
1018161,U,Y,N,29.98999023,WC,760
1018162,U,Y,N,29.98999023,NA,806
1018163,N,Y,N,59.98999023,WCMB,806
1018164,U,N,N,129.9899902,WCMB,46
1018165,U,Y,R,79.98999023,WCMB,262
1018166,U,Y,R,99.98999023,WCMB,380
1018167,U,Y,N,29.98999023,WC,867
1018168,U,N,N,29.98999023,WC,760
1018169,U,N,N,79.98999023,WC,787
1018170,Y,N,N,129.9899902,WCMB,156
1018171,U,N,N,79.98999023,WC,867
1018172,Y,N,N,29.98999023,WC,760
1018173,Y,Y,N,29.98999023,NA,760
1018174,U,Y,N,149.9899902,WCMB,384
1018175,Y,Y,N,29.98999023,NA,698
1018176,U,Y,N,29.98999023,NA,867
1018177,Y,Y,N,129.9899902,WCMB,523
1018178,U,N,N,29.98999023,WC,760
1018179,N,Y,N,199.9899902,WCMB,147
1018180,U,Y,N,129.9899902,WCMB,108
1018181,U,Y,N,29.98999023,WC,867
1018182,U,Y,N,199.9899902,WCMB,127
1018183,U,Y,N,29.98999023,NA,760
1018184,U,N,R,79.98999023,WCMB,182
1018185,U,Y,N,29.98999023,NA,698
1018186,U,Y,N,29.98999023,NA,760
1018187,U,Y,N,149.9899902,WCMB,61
1018188,U,N,N,29.98999023,WC,760
1018189,U,Y,N,29.98999023,WC,210
1018190,U,Y,R,9.989997864,NA,28
1018191,U,N,N,129.9899902,WCMB,422
1018192,N,T,N,199.9899902,WCMB,89
1018193,U,Y,N,29.98999023,NA,697
1018194,U,Y,N,129.9899902,WCMB,373
1018195,Y,Y,N,59.98999023,WCMB,760
1018196,N,Y,N,29.98999023,NA,806
1018197,U,Y,N,59.98999023,WCMB,760
1018198,U,N,N,29.98999023,WC,866
1018199,U,Y,R,9.989997864,WC,682
1018200,N,Y,R,79.98999023,WCMB,41
1018201,U,Y,N,29.98999023,WC,806
1018202,U,Y,N,29.98999023,WC,760
1018203,U,Y,N,199.9899902,WCMB,522
1018204,N,N,N,29.98999023,WC,760
1018205,U,N,N,29.98999023,WC,163
1018206,U,Y,N,79.98999023,WCMB,698
1018207,Y,N,N,79.98999023,WC,806
1018208,U,Y,N,59.98999023,WCMB,639
1018209,U,Y,N,29.98999023,NA,136
1018210,U,N,R,9.989997864,NA,525
1018211,U,Y,N,29.98999023,WC,760
1018212,U,Y,N,59.98999023,WCMB,760
1018213,N,Y,N,149.9899902,WCMB,375
1018214,U,Y,N,129.9899902,WCMB,143
1018215,N,Y,R,29.98999023,WCMB,467
1018216,Y,T,N,99.98999023,WCMB,69
1018217,Y,Y,N,59.98999023,WCMB,300
1018218,N,N,N,79.98999023,WC,760
1018219,U,Y,N,149.9899902,WCMB,324
1018220,U,T,N,99.98999023,WCMB,311
1018221,U,Y,R,9.989997864,WC,569
1018222,Y,Y,N,199.9899902,WCMB,328
1018223,U,N,N,29.98999023,NA,866
1018224,U,N,R,29.98999023,WC,771
1018225,N,N,N,29.98999023,WC,546
1018226,U,Y,N,29.98999023,NA,759
1018227,U,N,N,29.98999023,NA,697
1018228,N,N,N,29.98999023,NA,459
1018229,U,Y,N,29.98999023,NA,866
1018230,Y,Y,N,199.9899902,WCMB,267
1018231,U,Y,N,29.98999023,NA,697
1018232,U,N,N,29.98999023,WC,451
1018233,N,Y,N,29.98999023,NA,759
1018234,N,N,N,79.98999023,WC,866
1018235,U,Y,N,149.9899902,WCMB,282
1018236,U,N,N,29.98999023,WC,759
1018237,U,N,N,29.98999023,NA,805
1018238,N,Y,N,79.98999023,WCMB,92
1018239,Y,Y,N,199.9899902,WCMB,209
1018240,N,Y,R,79.98999023,WCMB,10
1018241,N,Y,N,29.98999023,WC,697
1018242,U,N,N,29.98999023,WC,697
1018243,U,N,N,129.9899902,WCMB,246
1018244,Y,N,N,29.98999023,NA,866
1018245,N,Y,R,99.98999023,WCMB,122
1018246,N,Y,N,149.9899902,WCMB,78
1018247,U,Y,N,149.9899902,WCMB,325
1018248,Y,Y,N,59.98999023,WCMB,697
1018249,N,Y,R,9.989997864,WC,866
1018250,U,Y,N,29.98999023,WC,866
1018251,U,N,N,29.98999023,WC,805
1018252,U,N,N,29.98999023,WC,759
1018253,U,Y,N,29.98999023,NA,733
1018254,U,Y,N,79.98999023,WCMB,648
1018255,Y,N,R,9.989997864,NA,396
1018256,Y,Y,N,149.9899902,WCMB,247
1018257,Y,N,N,29.98999023,WC,697
1018258,N,T,R,59.98999023,WCMB,170
1018259,N,Y,N,59.98999023,WCMB,759
1018260,N,N,N,29.98999023,NA,697
1018261,U,N,N,79.98999023,WC,866
1018262,U,Y,N,199.9899902,WCMB,6
1018263,U,N,N,29.98999023,NA,759
