Customer_info$Customer.Customer_ID,CustServ.custcare_Mean,CustServ.ccrndmou_Mean,CustServ.cc_mou_Mean
1006580,0,0,0
1006581,0,0,0
1006582,0,0,0
1006583,0,0,0
1006584,0,0,0
1006585,0,0,0
1006586,0,0,0
1006587,5,35.66666667,32.49666667
1006588,0,0,0
1006589,0,0,0
1006590,0,0,0
1006591,0.333333333,0.333333333,0.273333333
1006592,0,0,0
1006593,0,0,0
1006594,0,0,0
1006595,0,0,0
1006596,0,0,0
1006597,1.666666667,3.333333333,1.913333333
1006598,1.333333333,3,1.976666667
1006599,0,0,0
1006600,1.666666667,6.666666667,5.5
1006601,8.333333333,24.33333333,19.94
1006602,0.666666667,1,0.746666667
1006603,0,0,0
1006604,0,0,0
1006605,0,0,0
1006606,0,0,0
1006607,0,0,0
1006608,7,25,20.90333333
1006609,0,0,0
1006610,0,0,0
1006611,0,0,0
1006612,0,0,0
1006613,0,0,0
1006614,20.66666667,21.66666667,14.8
1006615,6.666666667,12.66666667,8.523333333
1006616,0,0,0
1006617,0,0,0
1006618,0,0,0
1006619,0,0,0
1006620,2.333333333,5,4.06
1006621,0,0,0
1006622,0,0,0
1006623,0,0,0
1006624,0,0,0
1006625,0,0,0
1006626,0.333333333,2.666666667,2.55
1006627,0,0,0
1006628,5.333333333,6.666666667,4.223333333
1006629,0,0,0
1006630,0.333333333,0.333333333,0.123333333
1006631,0.666666667,3,2.496666667
1006632,3,3.333333333,2.083333333
1006633,0,0,0
1006634,7.666666667,34,30.15
1006635,0,0,0
1006636,0.333333333,3,2.806666667
1006637,16.33333333,45,35.19
1006638,0,0,0
1006639,0,0,0
1006640,1.333333333,1.333333333,0.113333333
1006641,4.666666667,6.333333333,3.993333333
1006642,0,0,0
1006643,0,0,0
1006644,0,0,0
1006645,1,4,3.506666667
1006646,0,0,0
1006647,0.333333333,1.333333333,1.233333333
1006648,0,0,0
1006649,0,0,0
1006650,0.666666667,1,0.57
1006651,0,0,0
1006652,0,0,0
1006653,0.333333333,2,1.75
1006654,0,0,0
1006655,0,0,0
1006656,0,0,0
1006657,0,0,0
1006658,0.333333333,1.333333333,1.156666667
1006659,0.333333333,0.333333333,0.026666667
1006660,0,0,0
1006661,1,1,0.653333333
1006662,0,0,0
1006663,0,0,0
1006664,0.666666667,0.666666667,0.623333333
1006665,2.333333333,2.333333333,1.523333333
1006666,0,0,0
1006667,0,0,0
1006668,0,0,0
1006669,0,0,0
1006670,0,0,0
1006671,0.666666667,0.666666667,0.4
1006672,9.666666667,20.66666667,14.73333333
1006673,0.666666667,0.666666667,0.386666667
1006674,3.333333333,3.666666667,2.123333333
1006675,2,3,1.86
1006676,0,0,0
1006677,0,0,0
1006678,1,23.66666667,23.36666667
1006679,1.333333333,2,0.973333333
1006680,0.333333333,0.333333333,0.233333333
1006681,0,0,0
1006682,0,0,0
1006683,0,0,0
1006684,0,0,0
1006685,0,0,0
1006686,0,0,0
1006687,0,0,0
1006688,0,0,0
1006689,0,0,0
1006690,0,0,0
1006691,4.666666667,11.66666667,9.726666667
1006692,0.666666667,0.666666667,0.046666667
1006693,0.333333333,0.666666667,0.39
1006694,2,3,1.856666667
1006695,0,0,0
1006696,0,0,0
1006697,1,1.333333333,0.85
1006698,0,0,0
1006699,2.666666667,27.66666667,26.29666667
1006700,0,0,0
1006701,0,0,0
1006702,0.333333333,0.333333333,0.256666667
1006703,1.333333333,11.33333333,10.49
1006704,0,0,0
1006705,0.333333333,0.333333333,0.29
1006706,1.333333333,4.333333333,3.523333333
1006707,7.333333333,17.33333333,13.04666667
1006708,0,0,0
1006709,5.333333333,6,3.776666667
1006710,0,0,0
1006711,0,0,0
1006712,0.666666667,1.333333333,1.286666667
1006713,2.333333333,2.666666667,0.666666667
1006714,0,0,0
1006715,3.333333333,5.666666667,3.9
1006716,1.333333333,1.333333333,0.466666667
1006717,0,0,0
1006718,0,0,0
1006719,0,0,0
1006720,0,0,0
1006721,0,0,0
1006722,0,0,0
1006723,0,0,0
1006724,0,0,0
1006725,0.666666667,2.666666667,2.08
1006726,0,0,0
1006727,0,0,0
1006728,0,0,0
1006729,4.666666667,11.33333333,8.37
1006730,0.666666667,0.666666667,0.03
1006731,0,0,0
1006732,0,0,0
1006733,1.666666667,4.666666667,3.866666667
1006734,0,0,0
1006735,0,0,0
1006736,0,0,0
1006737,0,0,0
1006738,0.333333333,1,0.883333333
1006739,0,0,0
1006740,0,0,0
1006741,0,0,0
1006742,0,0,0
1006743,0,0,0
1006744,0,0,0
1006745,0.666666667,1.333333333,0.933333333
1006746,0,0,0
1006747,2,3.333333333,2.293333333
1006748,0.333333333,1,0.86
1006749,0,0,0
1006750,0.333333333,1.666666667,1.633333333
1006751,0,0,0
1006752,0,0,0
1006753,0,0,0
1006754,0,0,0
1006755,0,0,0
1006756,0,0,0
1006757,0.333333333,0.333333333,0.016666667
1006758,0,0,0
1006759,0,0,0
1006760,0,0,0
1006761,0,0,0
1006762,0.333333333,0.333333333,0.183333333
1006763,1.333333333,4.333333333,3.313333333
1006764,0,0,0
1006765,0,0,0
1006766,0,0,0
1006767,0.666666667,3.333333333,3.026666667
1006768,1.666666667,8,7.153333333
1006769,0,0,0
1006770,0,0,0
1006771,0,0,0
1006772,0,0,0
1006773,0,0,0
1006774,0,0,0
1006775,0,0,0
1006776,0,0,0
1006777,0,0,0
1006778,0,0,0
1006779,0,0,0
1006780,0,0,0
1006781,1.666666667,19.66666667,18.36666667
1006782,0,0,0
1006783,2.666666667,3.333333333,2.036666667
1006784,0,0,0
1006785,0,0,0
1006786,1,7.666666667,7.163333333
1006787,0.666666667,5,4.75
1006788,0,0,0
1006789,0.666666667,0.666666667,0.086666667
1006790,0.666666667,1,0.66
1006791,0,0,0
1006792,0.333333333,0.333333333,0.16
1006793,2.666666667,4,2.863333333
1006794,1.666666667,3,1.893333333
1006795,0,0,0
1006796,0.333333333,15.33333333,15.14333333
1006797,0,0,0
1006798,0,0,0
1006799,0,0,0
1006800,0,0,0
1006801,0,0,0
1006802,0,0,0
1006803,1.666666667,4.666666667,3.343333333
1006804,0,0,0
1006805,0,0,0
1006806,5,5.333333333,2.563333333
1006807,0,0,0
1006808,0.666666667,1.333333333,1.186666667
1006809,0,0,0
1006810,0,0,0
1006811,5,5,2.22
1006812,0,0,0
1006813,0,0,0
1006814,0,0,0
1006815,0,0,0
1006816,14,15.66666667,9.063333333
1006817,0,0,0
1006818,0,0,0
1006819,0,0,0
1006820,0.333333333,1.666666667,1.49
1006821,0,0,0
1006822,0.333333333,0.666666667,0.443333333
1006823,0,0,0
1006824,8.333333333,18.66666667,12.63666667
1006825,0,0,0
1006826,0,0,0
1006827,0,0,0
1006828,0,0,0
1006829,0,0,0
1006830,0,0,0
1006831,0,0,0
1006832,13.66666667,14,8.276666667
1006833,0,0,0
1006834,0,0,0
1006835,0,0,0
1006836,0,0,0
1006837,0,0,0
1006838,0,0,0
1006839,0,0,0
1006840,0,0,0
1006841,0,0,0
1006842,9.666666667,11,5.5
1006843,0,0,0
1006844,0,0,0
1006845,0,0,0
1006846,0,0,0
1006847,0,0,0
1006848,9,12.33333333,5.643333333
1006849,3,27,25.53
1006850,0,0,0
1006851,0.333333333,2.666666667,2.376666667
1006852,0,0,0
1006853,1,3,2.283333333
1006854,0,0,0
1006855,0,0,0
1006856,0,0,0
1006857,0,0,0
1006858,0,0,0
1006859,0,0,0
1006860,0,0,0
1006861,0,0,0
1006862,5.333333333,8.333333333,5.35
1006863,2.333333333,6,5.34
1006864,0.333333333,4,3.773333333
1006865,2.333333333,27,25.57666667
1006866,0,0,0
1006867,0,0,0
1006868,0.666666667,2.333333333,2.223333333
1006869,0,0,0
1006870,0,0,0
1006871,4.333333333,20.66666667,17.48
1006872,0,0,0
1006873,0,0,0
1006874,1,5,4.336666667
1006875,1,8.666666667,8.383333333
1006876,0,0,0
1006877,0,0,0
1006878,0.333333333,0.333333333,0.076666667
1006879,22,24,12.99333333
1006880,3,8.333333333,6.07
1006881,0,0,0
1006882,0,0,0
1006883,0.333333333,0.333333333,0.306666667
1006884,0,0,0
1006885,2,4,2.366666667
1006886,0.333333333,0.666666667,0.493333333
1006887,0.333333333,0.666666667,0.516666667
1006888,0,0,0
1006889,0,0,0
1006890,5,8.333333333,5.78
1006891,2.333333333,9.666666667,7.836666667
1006892,0,0,0
1006893,0,0,0
1006894,0.666666667,0.666666667,0.376666667
1006895,0,0,0
1006896,2.333333333,12,10.68666667
1006897,0,0,0
1006898,0,0,0
1006899,0,0,0
1006900,0,0,0
1006901,0,0,0
1006902,0,0,0
1006903,0,0,0
1006904,0.333333333,0.333333333,0.016666667
1006905,4.333333333,9,7.44
1006906,0,0,0
1006907,0,0,0
1006908,0,0,0
1006909,0,0,0
1006910,1,1,0.4
1006911,3.666666667,4.666666667,2.123333333
1006912,0,0,0
1006913,0,0,0
1006914,0,0,0
1006915,2.666666667,2.666666667,0.306666667
1006916,9.333333333,35.66666667,31.88666667
1006917,0,0,0
1006918,1.666666667,2.333333333,1.53
1006919,0,0,0
1006920,0,0,0
1006921,0,0,0
1006922,0,0,0
1006923,0,0,0
1006924,1.333333333,3.333333333,3.08
1006925,0,0,0
1006926,0,0,0
1006927,0,0,0
1006928,0,0,0
1006929,0,0,0
1006930,0,0,0
1006931,10,23.33333333,18.58666667
1006932,0,0,0
1006933,0,0,0
1006934,0.333333333,0.333333333,0.016666667
1006935,0,0,0
1006936,0,0,0
1006937,0.666666667,1.333333333,0.993333333
1006938,0,0,0
1006939,0,0,0
1006940,0,0,0
1006941,0,0,0
1006942,0,0,0
1006943,0,0,0
1006944,0.333333333,0.333333333,0.016666667
1006945,0,0,0
1006946,0,0,0
1006947,0,0,0
1006948,0.666666667,1,0.676666667
1006949,2.666666667,12.33333333,10.63
1006950,0,0,0
1006951,4.333333333,5,2.833333333
1006952,0,0,0
1006953,0,0,0
1006954,0,0,0
1006955,0,0,0
1006956,3,4.333333333,3.023333333
1006957,0,0,0
1006958,0,0,0
1006959,0.333333333,0.666666667,0.656666667
1006960,0,0,0
1006961,0,0,0
1006962,0,0,0
1006963,0.333333333,0.333333333,0.19
1006964,0,0,0
1006965,0,0,0
1006966,0,0,0
1006967,0,0,0
1006968,0,0,0
1006969,0,0,0
1006970,0,0,0
1006971,0,0,0
1006972,0,0,0
1006973,1.666666667,2,1.41
1006974,0,0,0
1006975,0,0,0
1006976,0,0,0
1006977,0,0,0
1006978,0,0,0
1006979,0,0,0
1006980,0,0,0
1006981,0,0,0
1006982,0.666666667,1.333333333,1.18
1006983,20,26,19.82
1006984,0,0,0
1006985,0.666666667,2.333333333,2.233333333
1006986,0,0,0
1006987,0,0,0
1006988,0,0,0
1006989,0,0,0
1006990,0,0,0
1006991,0,0,0
1006992,1,10,9.346666667
1006993,0,0,0
1006994,0,0,0
1006995,0,0,0
1006996,0,0,0
1006997,0,0,0
1006998,0,0,0
1006999,0,0,0
1007000,0,0,0
1007001,0,0,0
1007002,0,0,0
1007003,3.333333333,23.66666667,21.96666667
1007004,0,0,0
1007005,0,0,0
1007006,0,0,0
1007007,0,0,0
1007008,0,0,0
1007009,0,0,0
1007010,0,0,0
1007011,0.666666667,7.666666667,7.266666667
1007012,0,0,0
1007013,0,0,0
1007014,0,0,0
1007015,0,0,0
1007016,0,0,0
1007017,2,2,0.883333333
1007018,4.333333333,5.666666667,2.503333333
1007019,0,0,0
1007020,4.333333333,11,8.526666667
1007021,1.666666667,1.666666667,0.79
1007022,2.666666667,3,1.166666667
1007023,0.333333333,0.666666667,0.456666667
1007024,0,0,0
1007025,0,0,0
1007026,2.666666667,6.666666667,5.273333333
1007027,1.666666667,2.333333333,1.09
1007028,0,0,0
1007029,0,0,0
1007030,5,10.33333333,8.25
1007031,0.666666667,0.666666667,0.6
1007032,0,0,0
1007033,0,0,0
1007034,0.666666667,2,1.483333333
1007035,0,0,0
1007036,0.333333333,26,25.67333333
1007037,2.666666667,8.666666667,7.06
1007038,0,0,0
1007039,0,0,0
1007040,0,0,0
1007041,0,0,0
1007042,0,0,0
1007043,2,3.333333333,1.79
1007044,0,0,0
1007045,0,0,0
1007046,0,0,0
1007047,0,0,0
1007048,0,0,0
1007049,0,0,0
1007050,0,0,0
1007051,0,0,0
1007052,0,0,0
1007053,0,0,0
1007054,0,0,0
1007055,0,0,0
1007056,1.333333333,3.666666667,3.286666667
1007057,0,0,0
1007058,1,1,0.25
1007059,0,0,0
1007060,0,0,0
1007061,0,0,0
1007062,0,0,0
1007063,0.333333333,0.333333333,0.093333333
1007064,0.333333333,0.333333333,0.09
1007065,1,2,1.143333333
1007066,0,0,0
1007067,0,0,0
1007068,0,0,0
1007069,0,0,0
1007070,0,0,0
1007071,0.666666667,0.666666667,0.04
1007072,2.333333333,11,9.743333333
1007073,0,0,0
1007074,0,0,0
1007075,0,0,0
1007076,0,0,0
1007077,0,0,0
1007078,0,0,0
1007079,0,0,0
1007080,0,0,0
1007081,0,0,0
1007082,0,0,0
1007083,1.333333333,6.333333333,5.883333333
1007084,0,0,0
1007085,0,0,0
1007086,0,0,0
1007087,0,0,0
1007088,0.333333333,0.666666667,0.46
1007089,0.666666667,0.666666667,0.113333333
1007090,0,0,0
1007091,0,0,0
1007092,1.666666667,2.333333333,1.463333333
1007093,0,0,0
1007094,0,0,0
1007095,0,0,0
1007096,0,0,0
1007097,0,0,0
1007098,0,0,0
1007099,0,0,0
1007100,3.666666667,12.33333333,10.65
1007101,0,0,0
1007102,6.666666667,9.333333333,6.283333333
1007103,0.666666667,0.666666667,0.313333333
1007104,0,0,0
1007105,0,0,0
1007106,0,0,0
1007107,0,0,0
1007108,0,0,0
1007109,0,0,0
1007110,0.333333333,0.666666667,0.426666667
1007111,0,0,0
1007112,1.333333333,5.333333333,4.403333333
1007113,0,0,0
1007114,0,0,0
1007115,0,0,0
1007116,0,0,0
1007117,0,0,0
1007118,0.666666667,0.666666667,0.396666667
1007119,0,0,0
1007120,7.666666667,12.66666667,8.676666667
1007121,0,0,0
1007122,6.333333333,9.666666667,6.903333333
1007123,0,0,0
1007124,0,0,0
1007125,0.333333333,0.333333333,0.066666667
1007126,0,0,0
1007127,0,0,0
1007128,7.333333333,7.666666667,4.693333333
1007129,0,0,0
1007130,0.333333333,0.666666667,0.543333333
1007131,1.666666667,1.666666667,0.273333333
1007132,1.333333333,5,4.23
1007133,1.333333333,4,3.313333333
1007134,0,0,0
1007135,0,0,0
1007136,0,0,0
1007137,4.666666667,7.666666667,5.29
1007138,0,0,0
1007139,2,3,1.96
1007140,0,0,0
1007141,0,0,0
1007142,0,0,0
1007143,0,0,0
1007144,0,0,0
1007145,0,0,0
1007146,0,0,0
1007147,0,0,0
1007148,0,0,0
1007149,0,0,0
1007150,0,0,0
1007151,0,0,0
1007152,11,19.66666667,13.83333333
1007153,0,0,0
1007154,0,0,0
1007155,0,0,0
1007156,0,0,0
1007157,0,0,0
1007158,0,0,0
1007159,0,0,0
1007160,0,0,0
1007161,0,0,0
1007162,0,0,0
1007163,0,0,0
1007164,0,0,0
1007165,0,0,0
1007166,2,2.666666667,1.51
1007167,6,20,16.1
1007168,0,0,0
1007169,0,0,0
1007170,5.666666667,8,5.03
1007171,1.666666667,2.666666667,1.89
1007172,9.666666667,11,6.53
1007173,0,0,0
1007174,2.333333333,2.333333333,0.333333333
1007175,5.333333333,7.666666667,3.21
1007176,0,0,0
1007177,0,0,0
1007178,0.666666667,3.666666667,3.333333333
1007179,0,0,0
1007180,0,0,0
1007181,0,0,0
1007182,1.333333333,1.666666667,1.146666667
1007183,0,0,0
1007184,0,0,0
1007185,1.333333333,3.666666667,2.733333333
1007186,0,0,0
1007187,0,0,0
1007188,0.666666667,1,0.8
1007189,0,0,0
1007190,1,1.333333333,0.693333333
1007191,0,0,0
1007192,0,0,0
1007193,0,0,0
1007194,0,0,0
1007195,0,0,0
1007196,0,0,0
1007197,0,0,0
1007198,0,0,0
1007199,4.666666667,8.666666667,4.603333333
1007200,0,0,0
1007201,1.666666667,5,3.85
1007202,0,0,0
1007203,0,0,0
1007204,0,0,0
1007205,0,0,0
1007206,3,5.666666667,3.19
1007207,0,0,0
1007208,0,0,0
1007209,0,0,0
1007210,0,0,0
1007211,0,0,0
1007212,0,0,0
1007213,1,1.666666667,1.183333333
1007214,0,0,0
1007215,1.333333333,2,1.066666667
1007216,0,0,0
1007217,0,0,0
1007218,4.666666667,7.333333333,4.163333333
1007219,0,0,0
1007220,0.666666667,1.666666667,1.38
1007221,0,0,0
1007222,0,0,0
1007223,3,23,21.66
1007224,0,0,0
1007225,0,0,0
1007226,0,0,0
1007227,0,0,0
1007228,0,0,0
1007229,0,0,0
1007230,0,0,0
1007231,0,0,0
1007232,1,1.666666667,0.86
1007233,0,0,0
1007234,0,0,0
1007235,0,0,0
1007236,0,0,0
1007237,1.333333333,2.333333333,1.686666667
1007238,0,0,0
1007239,0,0,0
1007240,0.333333333,0.666666667,0.51
1007241,1,13.66666667,12.973333330000001
1007242,0,0,0
1007243,0,0,0
1007244,3,3.333333333,2.02
1007245,0,0,0
1007246,0,0,0
1007247,0,0,0
1007248,0,0,0
1007249,2.666666667,9.666666667,7.473333333
1007250,0,0,0
1007251,0,0,0
1007252,0,0,0
1007253,0,0,0
1007254,0,0,0
1007255,0,0,0
1007256,0.666666667,7,6.723333333
1007257,0,0,0
1007258,0,0,0
1007259,0.666666667,0.666666667,0.193333333
1007260,0,0,0
1007261,0,0,0
1007262,0,0,0
1007263,6,12,8.61
1007264,1,13.33333333,12.74333333
1007265,0,0,0
1007266,0,0,0
1007267,0,0,0
1007268,0,0,0
1007269,0,0,0
1007270,2.666666667,14.33333333,12.73
1007271,0,0,0
1007272,5,7,4.89
1007273,0,0,0
1007274,0,0,0
1007275,0,0,0
1007276,0,0,0
1007277,0,0,0
1007278,0,0,0
1007279,0.333333333,5,4.783333333
1007280,0,0,0
1007281,15,19.66666667,11.52333333
1007282,1.666666667,2.333333333,1.456666667
1007283,1.666666667,19.66666667,19.08666667
1007284,0.333333333,2.333333333,2.276666667
1007285,0,0,0
1007286,0,0,0
1007287,0,0,0
1007288,0,0,0
1007289,0,0,0
1007290,7.333333333,12.33333333,9.013333333
1007291,0,0,0
1007292,0,0,0
1007293,0.333333333,0.333333333,0.066666667
1007294,0,0,0
1007295,1.666666667,4.333333333,3.26
1007296,0,0,0
1007297,2.666666667,4,2.066666667
1007298,0,0,0
1007299,0,0,0
1007300,0.666666667,3.666666667,3.383333333
1007301,0,0,0
1007302,1,4.666666667,4.216666667
1007303,0.666666667,3,2.466666667
1007304,0,0,0
1007305,0,0,0
1007306,0.666666667,3.666666667,3.3
1007307,0,0,0
1007308,2,8.333333333,7.316666667
1007309,1,12.33333333,11.89333333
1007310,0,0,0
1007311,0,0,0
1007312,1,2.333333333,1.583333333
1007313,0,0,0
1007314,5.333333333,9,5.97
1007315,0,0,0
1007316,3.666666667,17.66666667,15.54333333
1007317,0,0,0
1007318,0,0,0
1007319,0,0,0
1007320,16.33333333,31.66666667,24.90333333
1007321,0.333333333,2.666666667,2.366666667
1007322,0.666666667,0.666666667,0.206666667
1007323,8,15.33333333,11.53333333
1007324,0,0,0
1007325,0.333333333,0.333333333,0.316666667
1007326,0,0,0
1007327,0,0,0
1007328,0.333333333,0.333333333,0.05
1007329,0,0,0
1007330,0.333333333,3.333333333,3.05
1007331,0,0,0
1007332,6.666666667,14.66666667,10.56
1007333,0,0,0
1007334,0,0,0
1007335,0.666666667,1,0.746666667
1007336,0.333333333,0.333333333,0.066666667
1007337,4.333333333,20,18.32666667
1007338,0,0,0
1007339,0,0,0
1007340,0,0,0
1007341,0,0,0
1007342,0,0,0
1007343,0.333333333,0.333333333,0.29
1007344,7.666666667,10.33333333,5.723333333
1007345,0,0,0
1007346,0,0,0
1007347,0,0,0
1007348,0,0,0
1007349,10.33333333,15.33333333,10.73
1007350,0,0,0
1007351,0,0,0
1007352,0,0,0
1007353,0,0,0
1007354,0,0,0
1007355,0,0,0
1007356,0,0,0
1007357,0,0,0
1007358,5.666666667,16.66666667,14.16666667
1007359,0.333333333,0.333333333,0.033333333
1007360,0.333333333,0.666666667,0.343333333
1007361,0,0,0
1007362,0,0,0
1007363,0,0,0
1007364,0,0,0
1007365,0,0,0
1007366,3.333333333,9,7.093333333
1007367,0.333333333,0.333333333,0.123333333
1007368,0,0,0
1007369,0,0,0
1007370,0.333333333,1,0.91
1007371,0.333333333,2,1.773333333
1007372,0.333333333,4.333333333,4.09
1007373,0,0,0
1007374,0,0,0
1007375,2.333333333,2.333333333,0.3
1007376,0,0,0
1007377,0,0,0
1007378,3.333333333,3.333333333,1.426666667
1007379,0,0,0
1007380,0,0,0
1007381,0,0,0
1007382,0.333333333,0.333333333,0.116666667
1007383,0,0,0
1007384,0,0,0
1007385,0,0,0
1007386,0.666666667,1.333333333,0.98
1007387,5.333333333,16,13.7
1007388,0.333333333,0.333333333,0.066666667
1007389,0,0,0
1007390,0,0,0
1007391,0,0,0
1007392,0,0,0
1007393,7.333333333,10.33333333,6.76
1007394,0,0,0
1007395,0,0,0
1007396,0,0,0
1007397,0,0,0
1007398,0,0,0
1007399,0,0,0
1007400,4,34,31.57333333
1007401,0.333333333,1.333333333,1.06
1007402,0.666666667,4,3.733333333
1007403,3,12,10.44
1007404,1,2,1.29
1007405,0,0,0
1007406,0,0,0
1007407,0,0,0
1007408,7.666666667,13.33333333,9.713333333
1007409,0,0,0
1007410,0,0,0
1007411,0,0,0
1007412,0,0,0
1007413,0,0,0
1007414,0.666666667,4,3.7
1007415,0,0,0
1007416,0,0,0
1007417,0,0,0
1007418,8,8.333333333,4.01
1007419,14,22.33333333,16.63666667
1007420,0,0,0
1007421,0,0,0
1007422,8.666666667,16,10.22666667
1007423,0,0,0
1007424,0.333333333,1.333333333,1.21
1007425,0,0,0
1007426,0.666666667,1.666666667,1.433333333
1007427,0.666666667,0.666666667,0.55
1007428,3,6.333333333,4.9
1007429,0,0,0
1007430,0,0,0
1007431,0.333333333,0.666666667,0.61
1007432,2.666666667,13.33333333,11.473333330000001
1007433,1,2.333333333,1.49
1007434,0.666666667,1.666666667,1.47
1007435,0.333333333,5,4.84
1007436,7.666666667,9.666666667,5.41
1007437,0,0,0
1007438,0,0,0
1007439,0,0,0
1007440,0,0,0
1007441,0,0,0
1007442,11.66666667,34.66666667,28.96333333
1007443,0,0,0
1007444,0.333333333,0.333333333,0.323333333
1007445,1,6,5.506666667
1007446,0,0,0
1007447,1,6.333333333,6.1
1007448,10.66666667,14.66666667,9.73
1007449,0,0,0
1007450,0,0,0
1007451,0,0,0
1007452,0,0,0
1007453,0,0,0
1007454,0,0,0
1007455,2.666666667,12.66666667,11.00333333
1007456,0.666666667,2.666666667,2.366666667
1007457,0,0,0
1007458,0,0,0
1007459,0,0,0
1007460,0,0,0
1007461,4.333333333,4.333333333,0.83
1007462,0,0,0
1007463,6.333333333,9.333333333,4.716666667
1007464,0,0,0
1007465,0,0,0
1007466,0,0,0
1007467,0.333333333,1.333333333,1.056666667
1007468,3,18,15.67
1007469,4.333333333,7,5.28
1007470,2.333333333,10.33333333,8.87
1007471,0,0,0
1007472,0,0,0
1007473,0,0,0
1007474,0,0,0
1007475,0.666666667,0.666666667,0.306666667
1007476,0.666666667,1.333333333,0.82
1007477,0.666666667,2,1.646666667
1007478,0.666666667,1.666666667,1.336666667
1007479,1,2.666666667,2.21
1007480,1.333333333,2.666666667,1.77
1007481,0,0,0
1007482,0.333333333,0.666666667,0.423333333
1007483,0,0,0
1007484,0,0,0
1007485,0,0,0
1007486,0,0,0
1007487,6,10.33333333,6.833333333
1007488,0.333333333,1.666666667,1.5
1007489,0,0,0
1007490,0,0,0
1007491,0,0,0
1007492,0,0,0
1007493,0,0,0
1007494,0.666666667,3.666666667,3.073333333
1007495,0,0,0
1007496,0,0,0
1007497,0,0,0
1007498,0,0,0
1007499,0,0,0
1007500,0,0,0
1007501,0,0,0
1007502,4,14,12.74666667
1007503,0,0,0
1007504,0,0,0
1007505,0,0,0
1007506,0,0,0
1007507,0,0,0
1007508,0.666666667,0.666666667,0.316666667
1007509,0,0,0
1007510,0,0,0
1007511,4.666666667,5.666666667,3.353333333
1007512,0,0,0
1007513,0,0,0
1007514,0.333333333,0.333333333,0.166666667
1007515,1.333333333,6.333333333,5.213333333
1007516,0,0,0
1007517,0,0,0
1007518,0,0,0
1007519,0,0,0
1007520,0,0,0
1007521,0,0,0
1007522,0,0,0
1007523,14,78.66666667,72.48333333
1007524,0,0,0
1007525,0,0,0
1007526,0,0,0
1007527,0,0,0
1007528,0,0,0
1007529,0,0,0
1007530,0,0,0
1007531,0.333333333,2.666666667,2.356666667
1007532,0.333333333,1.666666667,1.443333333
1007533,6,15.66666667,11.75666667
1007534,0,0,0
1007535,0.666666667,0.666666667,0.02
1007536,0,0,0
1007537,0.666666667,5,4.813333333
1007538,0,0,0
1007539,5.333333333,6.666666667,4.266666667
1007540,0,0,0
1007541,0,0,0
1007542,0.333333333,0.666666667,0.583333333
1007543,0,0,0
1007544,0,0,0
1007545,0,0,0
1007546,0,0,0
1007547,0,0,0
1007548,0,0,0
1007549,0,0,0
1007550,0.333333333,8,7.806666667
1007551,0,0,0
1007552,0,0,0
1007553,0,0,0
1007554,18.66666667,31.66666667,18.77333333
1007555,0,0,0
1007556,0,0,0
1007557,0,0,0
1007558,0,0,0
1007559,0,0,0
1007560,2.666666667,8.333333333,6.83
1007561,0,0,0
1007562,0,0,0
1007563,1.333333333,5,4.12
1007564,0,0,0
1007565,0.666666667,2.666666667,2.313333333
1007566,0,0,0
1007567,0,0,0
1007568,1.666666667,2.666666667,1.573333333
1007569,6.333333333,11.66666667,7.713333333
1007570,1.333333333,3,2.496666667
1007571,0,0,0
1007572,2,2.666666667,2.1
1007573,0.333333333,1.333333333,1.206666667
1007574,0,0,0
1007575,0,0,0
1007576,3.333333333,6.333333333,4.513333333
1007577,0,0,0
1007578,0,0,0
1007579,0,0,0
1007580,0,0,0
1007581,0.666666667,3.333333333,3.123333333
1007582,3,6.333333333,4.536666667
1007583,0.333333333,0.333333333,0.176666667
1007584,0,0,0
1007585,3,4.666666667,2.983333333
1007586,0,0,0
1007587,0,0,0
1007588,0,0,0
1007589,0,0,0
1007590,0,0,0
1007591,0,0,0
1007592,1,1.333333333,0.776666667
1007593,0.666666667,2,1.57
1007594,9.666666667,18,13.23
1007595,0,0,0
1007596,0,0,0
1007597,16.66666667,20.33333333,13.08666667
1007598,0,0,0
1007599,1.333333333,8.666666667,7.513333333
1007600,1.666666667,1.666666667,1.193333333
1007601,0,0,0
